algorithm,input_size,data_type,trial_id,comparisons,swaps,time_taken,memory_used,presortedness_score,duplicate_ratio,value_range
radix_sort,100,random,3,0,500,0.000447600003099069,3656,0.5451,0.0,98439
bubble_sort,100,random,4,4947,2568,0.001344799999060342,3656,0.4812,0.0,93546
selection_sort,100,random,4,4950,94,0.0007722000009380281,3656,0.4812,0.0,93546
insertion_sort,100,random,4,2663,2568,0.0007651999985682778,3656,0.4812,0.0,93546
merge_sort,100,random,4,542,672,0.000625900000159163,3656,0.4812,0.0,93546
quick_sort,100,random,4,631,425,0.00047959999938029796,3656,0.4812,0.0,93546
heap_sort,100,random,4,1037,590,0.000736899997718865,3656,0.4812,0.0,93546
radix_sort,100,random,4,0,500,0.00044630000047618523,3656,0.4812,0.0,93546
bubble_sort,100,random,5,4947,2628,0.001330200000666082,3656,0.4691,0.0,99649
selection_sort,100,random,5,4950,96,0.0010747000014816877,3656,0.4691,0.0,99649
insertion_sort,100,random,5,2721,2628,0.0011488000018289313,3656,0.4691,0.0,99649
merge_sort,100,random,5,535,672,0.0008099000006041024,3656,0.4691,0.0,99649
quick_sort,100,random,5,673,416,0.0006500999988929834,3656,0.4691,0.0,99649
heap_sort,100,random,5,1017,584,0.0009596000018063933,3656,0.4691,0.0,99649
radix_sort,100,random,5,0,500,0.0004951000009896234,3656,0.4691,0.0,99649
bubble_sort,110,random,1,5985,3349,0.0016403999979957007,4016,0.4414,0.0,98088
selection_sort,110,random,1,5995,105,0.0008920000000216532,4016,0.4414,0.0,98088
insertion_sort,110,random,1,3455,3349,0.0010249000006297138,4016,0.4414,0.0,98088
merge_sort,110,random,1,620,752,0.0007093999993230682,4016,0.4414,0.0,98088
quick_sort,110,random,1,652,351,0.0004785999990417622,4016,0.4414,0.0,98088
heap_sort,110,random,1,1153,639,0.0008213000000978354,4016,0.4414,0.0,98088
radix_sort,110,random,1,0,550,0.0005312999965099152,4016,0.4414,0.0,98088
bubble_sort,110,random,2,5980,3187,0.001658000001043547,4016,0.4684,0.0,98759
selection_sort,110,random,2,5995,103,0.0009236000005330425,4016,0.4684,0.0,98759
insertion_sort,110,random,2,3292,3187,0.001175199999124743,4016,0.4684,0.0,98759
merge_sort,110,random,2,616,752,0.0007232999996631406,4016,0.4684,0.0,98759
quick_sort,110,random,2,776,312,0.0005137000007380266,4016,0.4684,0.0,98759
heap_sort,110,random,2,1158,647,0.0008113000003504567,4016,0.4684,0.0,98759
radix_sort,110,random,2,0,550,0.0004919999992125668,4016,0.4684,0.0,98759
bubble_sort,110,random,3,5940,3267,0.0016242000019701663,4016,0.455,0.0,97742
selection_sort,110,random,3,5995,103,0.0008965999986685347,4016,0.455,0.0,97742
insertion_sort,110,random,3,3369,3267,0.0010089999996125698,4016,0.455,0.0,97742
merge_sort,110,random,3,611,752,0.0007116000015230384,4016,0.455,0.0,97742
quick_sort,110,random,3,660,451,0.0005151000004843809,4016,0.455,0.0,97742
heap_sort,110,random,3,1167,661,0.0008312999998452142,4016,0.455,0.0,97742
radix_sort,110,random,3,0,550,0.0005027000006521121,4016,0.455,0.0,97742
bubble_sort,110,random,4,5742,2948,0.001681300000200281,4016,0.5083,0.0091,97297
selection_sort,110,random,4,5995,106,0.0009380999981658533,4016,0.5083,0.0091,97297
insertion_sort,110,random,4,3051,2948,0.0008944000001065433,4016,0.5083,0.0091,97297
merge_sort,110,random,4,595,752,0.0006861999972898047,4016,0.5083,0.0091,97297
quick_sort,110,random,4,659,367,0.0007989999976416584,4016,0.5083,0.0091,97297
heap_sort,110,random,4,1148,655,0.001038699996570358,4016,0.5083,0.0091,97297
radix_sort,110,random,4,0,550,0.0006759999996575061,4016,0.5083,0.0091,97297
bubble_sort,110,random,5,5742,3298,0.002207799996540416,4016,0.4499,0.0,97621
selection_sort,110,random,5,5995,106,0.0012475999974412844,4016,0.4499,0.0,97621
insertion_sort,110,random,5,3402,3298,0.0013964999998279382,4016,0.4499,0.0,97621
merge_sort,110,random,5,609,752,0.0009262000021408312,4016,0.4499,0.0,97621
quick_sort,110,random,5,743,448,0.0006880000000819564,4016,0.4499,0.0,97621
heap_sort,110,random,5,1134,638,0.0010505999998713378,4016,0.4499,0.0,97621
radix_sort,110,random,5,0,550,0.0006573999999091029,4016,0.4499,0.0,97621
bubble_sort,120,random,1,7004,3442,0.0025038999992830213,4376,0.5179,0.0,99564
selection_sort,120,random,1,7140,116,0.001312200001848396,4376,0.5179,0.0,99564
insertion_sort,120,random,1,3556,3442,0.0010736000003817026,4376,0.5179,0.0,99564
merge_sort,120,random,1,677,832,0.000809300003311364,4376,0.5179,0.0,99564
quick_sort,120,random,1,823,477,0.0005816999982926063,4376,0.5179,0.0,99564
heap_sort,120,random,1,1286,734,0.0009441000001970679,4376,0.5179,0.0,99564
radix_sort,120,random,1,0,600,0.0006379999977070838,4376,0.5179,0.0,99564
bubble_sort,120,random,2,7035,3674,0.001920599999721162,4376,0.4854,0.0083,95866
selection_sort,120,random,2,7140,114,0.0010868999997910578,4376,0.4854,0.0083,95866
insertion_sort,120,random,2,3789,3674,0.0011506999981065746,4376,0.4854,0.0083,95866
merge_sort,120,random,2,671,832,0.0007836000004317611,4376,0.4854,0.0083,95866
quick_sort,120,random,2,743,480,0.0005629000006592833,4376,0.4854,0.0083,95866
heap_sort,120,random,2,1303,736,0.0009434000021428801,4376,0.4854,0.0083,95866
radix_sort,120,random,2,0,600,0.0005466000002343208,4376,0.4854,0.0083,95866
bubble_sort,120,random,3,7139,3295,0.0020432000019354746,4376,0.5385,0.0,98507
selection_sort,120,random,3,7140,115,0.0013923000005888753,4376,0.5385,0.0,98507
insertion_sort,120,random,3,3411,3295,0.0011056000003009103,4376,0.5385,0.0,98507
merge_sort,120,random,3,686,832,0.0010509000021556858,4376,0.5385,0.0,98507
quick_sort,120,random,3,850,515,0.0007887000028858893,4376,0.5385,0.0,98507
heap_sort,120,random,3,1296,735,0.0010302999980922323,4376,0.5385,0.0,98507
radix_sort,120,random,3,0,600,0.0005705999974452425,4376,0.5385,0.0,98507
bubble_sort,120,random,4,6887,3161,0.0017475000022386666,4376,0.5573,0.0,99336
selection_sort,120,random,4,7140,115,0.0010498000010557007,4376,0.5573,0.0,99336
insertion_sort,120,random,4,3276,3161,0.0009830000017245766,4376,0.5573,0.0,99336
merge_sort,120,random,4,690,832,0.0007876999989093747,4376,0.5573,0.0,99336
quick_sort,120,random,4,798,593,0.0006120999969425611,4376,0.5573,0.0,99336
heap_sort,120,random,4,1293,731,0.0009573999996064231,4376,0.5573,0.0,99336
radix_sort,120,random,4,0,600,0.0005332000000635162,4376,0.5573,0.0,99336
bubble_sort,120,random,5,7112,3469,0.0020851000008406118,4376,0.5141,0.0,99226
selection_sort,120,random,5,7140,115,0.0010828000013134442,4376,0.5141,0.0,99226
insertion_sort,120,random,5,3584,3469,0.0010920999993686564,4376,0.5141,0.0,99226
merge_sort,120,random,5,681,832,0.0008169000029738527,4376,0.5141,0.0,99226
quick_sort,120,random,5,832,454,0.0005612000022665597,4376,0.5141,0.0,99226
heap_sort,120,random,5,1308,739,0.0009540000028209761,4376,0.5141,0.0,99226
radix_sort,120,random,5,0,600,0.0005377999987103976,4376,0.5141,0.0,99226
bubble_sort,130,random,1,8330,3796,0.0022227999979804736,4736,0.5473,0.0,97706
selection_sort,130,random,1,8385,126,0.001333399999566609,4736,0.5473,0.0,97706
insertion_sort,130,random,1,3918,3796,0.0012122000007366296,4736,0.5473,0.0,97706
merge_sort,130,random,1,749,914,0.000854799996886868,4736,0.5473,0.0,97706
quick_sort,130,random,1,833,452,0.0006289000011747703,4736,0.5473,0.0,97706
heap_sort,130,random,1,1427,798,0.0010293000013916753,4736,0.5473,0.0,97706
radix_sort,130,random,1,0,650,0.000645500000246102,4736,0.5473,0.0,97706
bubble_sort,130,random,2,8379,3935,0.0029333000020415056,4736,0.5307,0.0,99030
selection_sort,130,random,2,8385,125,0.0017030000017257407,4736,0.5307,0.0,99030
insertion_sort,130,random,2,4058,3935,0.0016619000016362406,4736,0.5307,0.0,99030
merge_sort,130,random,2,748,914,0.0011544000008143485,4736,0.5307,0.0,99030
quick_sort,130,random,2,935,598,0.0009105999997700565,4736,0.5307,0.0,99030
heap_sort,130,random,2,1424,807,0.0013388000006671064,4736,0.5307,0.0,99030
radix_sort,130,random,2,0,650,0.0008134999989124481,4736,0.5307,0.0,99030
bubble_sort,130,random,3,8379,3812,0.0031158000019786414,4736,0.5454,0.0,99242
selection_sort,130,random,3,8385,126,0.0012454999996407423,4736,0.5454,0.0,99242
insertion_sort,130,random,3,3937,3812,0.0013298000012582634,4736,0.5454,0.0,99242
merge_sort,130,random,3,752,914,0.000885600002220599,4736,0.5454,0.0,99242
quick_sort,130,random,3,893,641,0.0006811000021116342,4736,0.5454,0.0,99242
heap_sort,130,random,3,1441,822,0.0010527999984333292,4736,0.5454,0.0,99242
radix_sort,130,random,3,0,650,0.0005839000004925765,4736,0.5454,0.0,99242
bubble_sort,130,random,4,8382,4359,0.0022532999973918777,4736,0.4801,0.0,98354
selection_sort,130,random,4,8385,125,0.0012354999998933636,4736,0.4801,0.0,98354
insertion_sort,130,random,4,4481,4359,0.0013765000003331807,4736,0.4801,0.0,98354
merge_sort,130,random,4,762,914,0.0008528000034857541,4736,0.4801,0.0,98354
quick_sort,130,random,4,997,618,0.0007200000000011642,4736,0.4801,0.0,98354
heap_sort,130,random,4,1410,791,0.0009818999969866127,4736,0.4801,0.0,98354
radix_sort,130,random,4,0,650,0.0005930999977863394,4736,0.4801,0.0,98354
bubble_sort,130,random,5,8154,4042,0.0020977999993192498,4736,0.5179,0.0,97024
selection_sort,130,random,5,8385,124,0.0012052999991283286,4736,0.5179,0.0,97024
insertion_sort,130,random,5,4168,4042,0.0011970000014116522,4736,0.5179,0.0,97024
merge_sort,130,random,5,758,914,0.0008564000017940998,4736,0.5179,0.0,97024
quick_sort,130,random,5,853,532,0.0006179999982123263,4736,0.5179,0.0,97024
heap_sort,130,random,5,1424,802,0.001024200002575526,4736,0.5179,0.0,97024
radix_sort,130,random,5,0,650,0.0005734000005759299,4736,0.5179,0.0,97024
bubble_sort,140,random,1,9715,4704,0.002537199998187134,5096,0.5165,0.0,97253
selection_sort,140,random,1,9730,138,0.0014398000021174084,5096,0.5165,0.0,97253
insertion_sort,140,random,1,4838,4704,0.0014561999996658415,5096,0.5165,0.0,97253
merge_sort,140,random,1,826,1004,0.0010016000014729798,5096,0.5165,0.0,97253
quick_sort,140,random,1,970,611,0.0007065999998303596,5096,0.5165,0.0,97253
heap_sort,140,random,1,1575,878,0.0011512999990372919,5096,0.5165,0.0,97253
radix_sort,140,random,1,0,700,0.0006255000007513445,5096,0.5165,0.0,97253
bubble_sort,140,random,2,9594,4563,0.002517600001738174,5096,0.531,0.0,98563
selection_sort,140,random,2,9730,133,0.001461899999412708,5096,0.531,0.0,98563
insertion_sort,140,random,2,4698,4563,0.0014206999985617585,5096,0.531,0.0,98563
merge_sort,140,random,2,821,1004,0.0009420000023965258,5096,0.531,0.0,98563
quick_sort,140,random,2,1039,690,0.0007508000016969163,5096,0.531,0.0,98563
heap_sort,140,random,2,1579,883,0.001143400000728434,5096,0.531,0.0,98563
radix_sort,140,random,2,0,700,0.0006279000008362345,5096,0.531,0.0,98563
bubble_sort,140,random,3,9694,5102,0.00293470000178786,5096,0.4756,0.0,99753
selection_sort,140,random,3,9730,134,0.0014541000018652994,5096,0.4756,0.0,99753
insertion_sort,140,random,3,5237,5102,0.001547800002299482,5096,0.4756,0.0,99753
merge_sort,140,random,3,831,1004,0.0009481000015512109,5096,0.4756,0.0,99753
quick_sort,140,random,3,977,703,0.0007423000024573412,5096,0.4756,0.0,99753
heap_sort,140,random,3,1556,874,0.0011056999974243809,5096,0.4756,0.0,99753
radix_sort,140,random,3,0,700,0.0006388999972841702,5096,0.4756,0.0,99753
bubble_sort,140,random,4,9652,4779,0.002536399999371497,5096,0.5088,0.0,98961
selection_sort,140,random,4,9730,135,0.0014322999995783903,5096,0.5088,0.0,98961
insertion_sort,140,random,4,4915,4779,0.0015052000017021783,5096,0.5088,0.0,98961
merge_sort,140,random,4,825,1004,0.0009411999999429099,5096,0.5088,0.0,98961
quick_sort,140,random,4,1184,724,0.0010098999991896562,5096,0.5088,0.0,98961
heap_sort,140,random,4,1578,885,0.0013208000018494204,5096,0.5088,0.0,98961
radix_sort,140,random,4,0,700,0.000620299997535767,5096,0.5088,0.0,98961
bubble_sort,140,random,5,9559,4765,0.0025293999970017467,5096,0.5103,0.0,99177
selection_sort,140,random,5,9730,131,0.0014416999983950518,5096,0.5103,0.0,99177
insertion_sort,140,random,5,4897,4765,0.0014484999992419034,5096,0.5103,0.0,99177
merge_sort,140,random,5,822,1004,0.0009410000020579901,5096,0.5103,0.0,99177
quick_sort,140,random,5,1098,708,0.0007729000026301946,5096,0.5103,0.0,99177
heap_sort,140,random,5,1582,887,0.001146799997513881,5096,0.5103,0.0,99177
radix_sort,140,random,5,0,700,0.0006149000000732485,5096,0.5103,0.0,99177
bubble_sort,150,random,1,11120,5774,0.003559500000847038,5456,0.4833,0.0,99951
selection_sort,150,random,1,11175,142,0.002049099999567261,5456,0.4833,0.0,99951
insertion_sort,150,random,1,5918,5774,0.0022509000009449665,5456,0.4833,0.0,99951
merge_sort,150,random,1,900,1094,0.001260000000911532,5456,0.4833,0.0,99951
quick_sort,150,random,1,1127,695,0.0010204999998677522,5456,0.4833,0.0,99951
heap_sort,150,random,1,1699,938,0.0014972999997553416,5456,0.4833,0.0,99951
radix_sort,150,random,1,0,750,0.0008544000011170283,5456,0.4833,0.0,99951
bubble_sort,150,random,2,11109,5894,0.0039630000028409995,5456,0.4726,0.0,98797
selection_sort,150,random,2,11175,148,0.0021718999996664934,5456,0.4726,0.0,98797
insertion_sort,150,random,2,6038,5894,0.002370300000620773,5456,0.4726,0.0,98797
merge_sort,150,random,2,898,1094,0.001273000001674518,5456,0.4726,0.0,98797
quick_sort,150,random,2,985,556,0.0008751999994274229,5456,0.4726,0.0,98797
heap_sort,150,random,2,1693,944,0.0015529000011156313,5456,0.4726,0.0,98797
radix_sort,150,random,2,0,750,0.0008627999995951541,5456,0.4726,0.0,98797
bubble_sort,150,random,3,10545,5689,0.003793500000028871,5456,0.4909,0.0,98587
selection_sort,150,random,3,11175,147,0.002184000000852393,5456,0.4909,0.0,98587
insertion_sort,150,random,3,5835,5689,0.0023068000009516254,5456,0.4909,0.0,98587
merge_sort,150,random,3,915,1094,0.0012959000014234334,5456,0.4909,0.0,98587
quick_sort,150,random,3,983,627,0.0009112999978242442,5456,0.4909,0.0,98587
heap_sort,150,random,3,1709,947,0.001502500002970919,5456,0.4909,0.0,98587
radix_sort,150,random,3,0,750,0.0008751999994274229,5456,0.4909,0.0,98587
bubble_sort,150,random,4,10797,6040,0.003917499998351559,5456,0.4595,0.0,99460
selection_sort,150,random,4,11175,146,0.002187500002037268,5456,0.4595,0.0,99460
insertion_sort,150,random,4,6186,6040,0.0025788999992073514,5456,0.4595,0.0,99460
merge_sort,150,random,4,898,1094,0.0013318000019353349,5456,0.4595,0.0,99460
quick_sort,150,random,4,1113,803,0.001101800000469666,5456,0.4595,0.0,99460
heap_sort,150,random,4,1713,952,0.0015148000020417385,5456,0.4595,0.0,99460
radix_sort,150,random,4,0,750,0.0008197000024665613,5456,0.4595,0.0,99460
bubble_sort,150,random,5,11120,5589,0.004004400001576869,5456,0.4999,0.0,99143
selection_sort,150,random,5,11175,145,0.00225759999739239,5456,0.4999,0.0,99143
insertion_sort,150,random,5,5733,5589,0.0023225000004458707,5456,0.4999,0.0,99143
merge_sort,150,random,5,898,1094,0.0012902999988000374,5456,0.4999,0.0,99143
quick_sort,150,random,5,1084,636,0.000964600003499072,5456,0.4999,0.0,99143
heap_sort,150,random,5,1714,951,0.0015077999996719882,5456,0.4999,0.0,99143
radix_sort,150,random,5,0,750,0.0008412000024691224,5456,0.4999,0.0,99143
bubble_sort,160,random,1,12467,6536,0.004626300000381889,5816,0.4862,0.0063,99809
selection_sort,160,random,1,12720,156,0.0025104999986069743,5816,0.4862,0.0063,99809
insertion_sort,160,random,1,6693,6536,0.002872200002457248,5816,0.4862,0.0063,99809
merge_sort,160,random,1,976,1184,0.0013220999971963465,5816,0.4862,0.0063,99809
quick_sort,160,random,1,1260,600,0.0008428999972238671,5816,0.4862,0.0063,99809
heap_sort,160,random,1,1855,1039,0.0013281000028655399,5816,0.4862,0.0063,99809
radix_sort,160,random,1,0,800,0.0007007999993220437,5816,0.4862,0.0063,99809
bubble_sort,160,random,2,12549,6620,0.003374600000825012,5816,0.4796,0.0,99439
selection_sort,160,random,2,12720,158,0.0018440999992890283,5816,0.4796,0.0,99439
insertion_sort,160,random,2,6772,6620,0.0020213999996485654,5816,0.4796,0.0,99439
merge_sort,160,random,2,979,1184,0.001951599999301834,5816,0.4796,0.0,99439
quick_sort,160,random,2,1162,708,0.0013814999983878806,5816,0.4796,0.0,99439
heap_sort,160,random,2,1858,1042,0.0015518000000156462,5816,0.4796,0.0,99439
radix_sort,160,random,2,0,800,0.0007081000003381632,5816,0.4796,0.0,99439
bubble_sort,160,random,3,12720,5660,0.0031398999999510124,5816,0.555,0.0,99196
selection_sort,160,random,3,12720,150,0.0018292999993718695,5816,0.555,0.0,99196
insertion_sort,160,random,3,5816,5660,0.0017182000010507181,5816,0.555,0.0,99196
merge_sort,160,random,3,966,1184,0.001102299997000955,5816,0.555,0.0,99196
quick_sort,160,random,3,1248,829,0.0008888000011211261,5816,0.555,0.0,99196
heap_sort,160,random,3,1859,1044,0.0016435999968962278,5816,0.555,0.0,99196
radix_sort,160,random,3,0,800,0.0007170999997470062,5816,0.555,0.0,99196
bubble_sort,160,random,4,12549,6509,0.004525499996816507,5816,0.4883,0.0063,97461
selection_sort,160,random,4,12720,155,0.0025036999977601226,5816,0.4883,0.0063,97461
insertion_sort,160,random,4,6659,6509,0.0027585999996517785,5816,0.4883,0.0063,97461
merge_sort,160,random,4,983,1184,0.0013800000015180558,5816,0.4883,0.0063,97461
quick_sort,160,random,4,1059,629,0.0009663000018917955,5816,0.4883,0.0063,97461
heap_sort,160,random,4,1861,1040,0.0016234000031545293,5816,0.4883,0.0063,97461
radix_sort,160,random,4,0,800,0.0008842999995977152,5816,0.4883,0.0063,97461
bubble_sort,160,random,5,12567,6188,0.004167600000073435,5816,0.5135,0.0,99462
selection_sort,160,random,5,12720,154,0.0022456000006059185,5816,0.5135,0.0,99462
insertion_sort,160,random,5,6340,6188,0.00199590000192984,5816,0.5135,0.0,99462
merge_sort,160,random,5,975,1184,0.0011190000004717149,5816,0.5135,0.0,99462
quick_sort,160,random,5,1236,738,0.0008624000001873355,5816,0.5135,0.0,99462
heap_sort,160,random,5,1861,1038,0.0013730999999097548,5816,0.5135,0.0,99462
radix_sort,160,random,5,0,800,0.0009060999982466456,5816,0.5135,0.0,99462
bubble_sort,170,random,1,14229,7769,0.0038682999984303024,6176,0.4592,0.0,98860
selection_sort,170,random,1,14365,163,0.0021100999983900692,6176,0.4592,0.0,98860
insertion_sort,170,random,1,7930,7769,0.0023693000002822373,6176,0.4592,0.0,98860
merge_sort,170,random,1,1044,1274,0.001180999999633059,6176,0.4592,0.0,98860
quick_sort,170,random,1,1509,930,0.0010131999988516327,6176,0.4592,0.0,98860
heap_sort,170,random,1,1997,1113,0.0014575999994121958,6176,0.4592,0.0,98860
radix_sort,170,random,1,0,850,0.0007493000011891127,6176,0.4592,0.0,98860
bubble_sort,170,random,2,14299,7498,0.005461600001581246,6176,0.478,0.0,99749
selection_sort,170,random,2,14365,164,0.002436999999190448,6176,0.478,0.0,99749
insertion_sort,170,random,2,7665,7498,0.0027693999982147943,6176,0.478,0.0,99749
merge_sort,170,random,2,1053,1274,0.0015544999987469055,6176,0.478,0.0,99749
quick_sort,170,random,2,1369,960,0.0013099999996484257,6176,0.478,0.0,99749
heap_sort,170,random,2,2013,1110,0.0026489000010769814,6176,0.478,0.0,99749
radix_sort,170,random,2,0,850,0.0010748999993666075,6176,0.478,0.0,99749
bubble_sort,170,random,3,14287,7209,0.004841899997700239,6176,0.4982,0.0,98792
selection_sort,170,random,3,14365,161,0.002646400000230642,6176,0.4982,0.0,98792
insertion_sort,170,random,3,7370,7209,0.0027942000015173107,6176,0.4982,0.0,98792
merge_sort,170,random,3,1050,1274,0.0017299999999522697,6176,0.4982,0.0,98792
quick_sort,170,random,3,1122,670,0.0010564000003796536,6176,0.4982,0.0,98792
heap_sort,170,random,3,1994,1117,0.001739299998007482,6176,0.4982,0.0,98792
radix_sort,170,random,3,0,850,0.0007506000001740176,6176,0.4982,0.0,98792
bubble_sort,170,random,4,14362,6987,0.003773100001126295,6176,0.5136,0.0,98842
selection_sort,170,random,4,14365,165,0.002459300001646625,6176,0.5136,0.0,98842
insertion_sort,170,random,4,7153,6987,0.0022608999970543664,6176,0.5136,0.0,98842
merge_sort,170,random,4,1046,1274,0.00120009999955073,6176,0.5136,0.0,98842
