algorithm,input_size,case_type,trial_id,probes,time_taken,memory_used,found,load_factor,collision_count
linear_search,1810,best_case,3,459,0.00024979999943752773,65216,True,,
binary_search,1810,best_case,3,10,0.0006369000002450775,65216,True,,
interpolation_search,1810,best_case,3,6,0.0010681999992812052,65216,True,,
exponential_search,1810,best_case,3,21,0.000641800001176307,65216,True,,
fibonacci_search,1810,best_case,3,10,0.0009018999990075827,65216,True,,
hashing_search,1810,best_case,3,2,0.0030176999971445184,65216,True,2.0,1037
linear_search,1810,best_case,4,162,8.70000003487803e-05,65216,True,,
binary_search,1810,best_case,4,10,0.0005947999998170417,65216,True,,
interpolation_search,1810,best_case,4,1,0.0005772000004071742,65216,True,,
exponential_search,1810,best_case,4,21,0.0005873999980394728,65216,True,,
fibonacci_search,1810,best_case,4,10,0.0004937999983667396,65216,True,,
hashing_search,1810,best_case,4,1,0.003236999997170642,65216,True,2.0,1039
linear_search,1810,best_case,5,97,4.360000093583949e-05,65216,True,,
binary_search,1810,best_case,5,10,0.00046690000090165995,65216,True,,
interpolation_search,1810,best_case,5,3,0.0004721000004792586,65216,True,,
exponential_search,1810,best_case,5,21,0.0004496000001381617,65216,True,,
fibonacci_search,1810,best_case,5,10,0.000587200000154553,65216,True,,
hashing_search,1810,best_case,5,1,0.0019905999979528133,65216,True,2.0,1036
linear_search,1820,best_case,1,933,0.0004521000009845011,65576,True,,
binary_search,1820,best_case,1,10,0.0006226999976206571,65576,True,,
interpolation_search,1820,best_case,1,3,0.0006481999989773612,65576,True,,
exponential_search,1820,best_case,1,20,0.0005290000008244533,65576,True,,
fibonacci_search,1820,best_case,1,8,0.0004967999993823469,65576,True,,
hashing_search,1820,best_case,1,2,0.0023862999987613875,65576,True,2.0,1028
linear_search,1820,best_case,2,260,8.929999967222102e-05,65576,True,,
binary_search,1820,best_case,2,10,0.0004714999995485414,65576,True,,
interpolation_search,1820,best_case,2,4,0.00047790000098757446,65576,True,,
exponential_search,1820,best_case,2,20,0.000465299999632407,65576,True,,
fibonacci_search,1820,best_case,2,8,0.00043709999954444356,65576,True,,
hashing_search,1820,best_case,2,1,0.0021363999985624105,65576,True,2.0,1030
linear_search,1820,best_case,3,1737,0.0005904999998165295,65576,True,,
binary_search,1820,best_case,3,10,0.0004700999998021871,65576,True,,
interpolation_search,1820,best_case,3,4,0.0004717999981949106,65576,True,,
exponential_search,1820,best_case,3,20,0.0005947999998170417,65576,True,,
fibonacci_search,1820,best_case,3,8,0.0005947999998170417,65576,True,,
hashing_search,1820,best_case,3,3,0.0031974000012269244,65576,True,2.0,1037
linear_search,1820,best_case,4,961,0.00043760000335169025,65576,True,,
binary_search,1820,best_case,4,10,0.0005479999999806751,65576,True,,
interpolation_search,1820,best_case,4,2,0.0006369000002450775,65576,True,,
exponential_search,1820,best_case,4,20,0.0004879000007349532,65576,True,,
fibonacci_search,1820,best_case,4,8,0.0006140000004961621,65576,True,,
hashing_search,1820,best_case,4,1,0.004157100000156788,65576,True,2.0,1053
linear_search,1820,best_case,5,1167,0.0007138000000850298,65576,True,,
binary_search,1820,best_case,5,10,0.000708799998392351,65576,True,,
interpolation_search,1820,best_case,5,8,0.000915000000532018,65576,True,,
exponential_search,1820,best_case,5,20,0.0005888999985472765,65576,True,,
fibonacci_search,1820,best_case,5,8,0.0004774000008183066,65576,True,,
hashing_search,1820,best_case,5,4,0.0021365999964473303,65576,True,2.0,1041
linear_search,1830,best_case,1,907,0.00030390000029001385,65936,True,,
binary_search,1830,best_case,1,10,0.0004661999992094934,65936,True,,
interpolation_search,1830,best_case,1,3,0.0004956999982823618,65936,True,,
exponential_search,1830,best_case,1,21,0.0005256000004010275,65936,True,,
fibonacci_search,1830,best_case,1,11,0.000514299998030765,65936,True,,
hashing_search,1830,best_case,1,2,0.002197199999500299,65936,True,2.0,1022
linear_search,1830,best_case,2,160,6.320000102277845e-05,65936,True,,
binary_search,1830,best_case,2,10,0.0005025999998906627,65936,True,,
interpolation_search,1830,best_case,2,6,0.0006122999984654598,65936,True,,
exponential_search,1830,best_case,2,21,0.0005009000014979392,65936,True,,
fibonacci_search,1830,best_case,2,11,0.0004625999972631689,65936,True,,
hashing_search,1830,best_case,2,2,0.0019707999999809545,65936,True,2.0,1029
linear_search,1830,best_case,3,1709,0.0008863000002747867,65936,True,,
binary_search,1830,best_case,3,10,0.0006568000026163645,65936,True,,
interpolation_search,1830,best_case,3,3,0.0006212999978743028,65936,True,,
exponential_search,1830,best_case,3,21,0.0005982000002404675,65936,True,,
fibonacci_search,1830,best_case,3,11,0.0005517999998119194,65936,True,,
hashing_search,1830,best_case,3,2,0.0025047999988601077,65936,True,2.0,1043
linear_search,1830,best_case,4,1429,0.0006442999983846676,65936,True,,
binary_search,1830,best_case,4,10,0.0005257999982859474,65936,True,,
interpolation_search,1830,best_case,4,5,0.0005350999999791384,65936,True,,
exponential_search,1830,best_case,4,21,0.0005340000025171321,65936,True,,
fibonacci_search,1830,best_case,4,11,0.00046359999760170467,65936,True,,
hashing_search,1830,best_case,4,1,0.002232000002550194,65936,True,2.0,1049
linear_search,1830,best_case,5,187,6.570000186911784e-05,65936,True,,
binary_search,1830,best_case,5,10,0.0005783999986306299,65936,True,,
interpolation_search,1830,best_case,5,4,0.000632499999483116,65936,True,,
exponential_search,1830,best_case,5,21,0.0006932000032975338,65936,True,,
fibonacci_search,1830,best_case,5,11,0.0006589000004169066,65936,True,,
hashing_search,1830,best_case,5,2,0.002797700002702186,65936,True,2.0,1043
linear_search,1840,best_case,1,962,0.000410699998610653,66296,True,,
binary_search,1840,best_case,1,10,0.0010278999980073422,66296,True,,
interpolation_search,1840,best_case,1,4,0.00048429999878862873,66296,True,,
exponential_search,1840,best_case,1,18,0.000552999998035375,66296,True,,
fibonacci_search,1840,best_case,1,11,0.00046940000174799934,66296,True,,
hashing_search,1840,best_case,1,1,0.002140600001439452,66296,True,2.0,1066
linear_search,1840,best_case,2,619,0.00021380000180215575,66296,True,,
binary_search,1840,best_case,2,10,0.0006670000002486631,66296,True,,
interpolation_search,1840,best_case,2,2,0.0005006999999750406,66296,True,,
exponential_search,1840,best_case,2,18,0.0004774999979417771,66296,True,,
fibonacci_search,1840,best_case,2,11,0.0004518999994616024,66296,True,,
hashing_search,1840,best_case,2,1,0.0020345999982964713,66296,True,2.0,1038
linear_search,1840,best_case,3,1025,0.00047709999853395857,66296,True,,
binary_search,1840,best_case,3,10,0.000585900001169648,66296,True,,
interpolation_search,1840,best_case,3,6,0.0005285000006551854,66296,True,,
exponential_search,1840,best_case,3,18,0.000489200003357837,66296,True,,
fibonacci_search,1840,best_case,3,11,0.0005855999988853,66296,True,,
hashing_search,1840,best_case,3,3,0.002084899999317713,66296,True,2.0,1031
linear_search,1840,best_case,4,144,5.819999933009967e-05,66296,True,,
binary_search,1840,best_case,4,10,0.0005665999997290783,66296,True,,
interpolation_search,1840,best_case,4,2,0.0004891999997198582,66296,True,,
exponential_search,1840,best_case,4,18,0.0006107000008341856,66296,True,,
fibonacci_search,1840,best_case,4,11,0.0006190999993123114,66296,True,,
hashing_search,1840,best_case,4,1,0.0022762999979022425,66296,True,2.0,1036
linear_search,1840,best_case,5,325,0.00010900000052060932,66296,True,,
binary_search,1840,best_case,5,10,0.0004661999992094934,66296,True,,
interpolation_search,1840,best_case,5,5,0.0005674000021826942,66296,True,,
exponential_search,1840,best_case,5,18,0.0004826000003959052,66296,True,,
fibonacci_search,1840,best_case,5,11,0.00047050000284798443,66296,True,,
hashing_search,1840,best_case,5,2,0.00243889999910607,66296,True,2.0,1058
linear_search,1850,best_case,1,516,0.00025830000231508166,66656,True,,
binary_search,1850,best_case,1,10,0.0006409000015992206,66656,True,,
interpolation_search,1850,best_case,1,3,0.0006386999993992504,66656,True,,
exponential_search,1850,best_case,1,21,0.0006396999997377861,66656,True,,
fibonacci_search,1850,best_case,1,13,0.0005070000006526243,66656,True,,
hashing_search,1850,best_case,1,2,0.00248950000241166,66656,True,2.0,1052
linear_search,1850,best_case,2,1024,0.0004746999984490685,66656,True,,
binary_search,1850,best_case,2,10,0.0006649999995715916,66656,True,,
interpolation_search,1850,best_case,2,3,0.0005353999986255076,66656,True,,
exponential_search,1850,best_case,2,21,0.0006700000012642704,66656,True,,
fibonacci_search,1850,best_case,2,13,0.0006210999999893829,66656,True,,
hashing_search,1850,best_case,2,4,0.0036266999995859805,66656,True,2.0,1044
linear_search,1850,best_case,3,1182,0.000560200001928024,66656,True,,
binary_search,1850,best_case,3,10,0.0006346999980451073,66656,True,,
interpolation_search,1850,best_case,3,2,0.0006671000010101125,66656,True,,
exponential_search,1850,best_case,3,21,0.0006395999989763368,66656,True,,
fibonacci_search,1850,best_case,3,13,0.0007404999996651895,66656,True,,
hashing_search,1850,best_case,3,1,0.0028522000029624905,66656,True,2.0,1059
linear_search,1850,best_case,4,1403,0.00048520000200369395,66656,True,,
binary_search,1850,best_case,4,10,0.0006646999972872436,66656,True,,
interpolation_search,1850,best_case,4,3,0.0004864999973506201,66656,True,,
exponential_search,1850,best_case,4,21,0.0006563999995705672,66656,True,,
fibonacci_search,1850,best_case,4,13,0.0005657000001519918,66656,True,,
hashing_search,1850,best_case,4,2,0.0022615000016230624,66656,True,2.0,1055
linear_search,1850,best_case,5,105,5.459999738377519e-05,66656,True,,
binary_search,1850,best_case,5,10,0.0006272999999055173,66656,True,,
interpolation_search,1850,best_case,5,2,0.000589600000239443,66656,True,,
exponential_search,1850,best_case,5,21,0.0006164000005810522,66656,True,,
fibonacci_search,1850,best_case,5,13,0.0005094000007375143,66656,True,,
hashing_search,1850,best_case,5,1,0.0021062000014353544,66656,True,2.0,1062
linear_search,1860,best_case,1,840,0.0003372999999555759,67016,True,,
binary_search,1860,best_case,1,10,0.0012830999985453673,67016,True,,
interpolation_search,1860,best_case,1,7,0.0008687000008649193,67016,True,,
exponential_search,1860,best_case,1,20,0.0007380999995802995,67016,True,,
fibonacci_search,1860,best_case,1,14,0.0006666000008408446,67016,True,,
hashing_search,1860,best_case,1,2,0.002528000000893371,67016,True,2.0,1046
linear_search,1860,best_case,2,1520,0.0007077999980538152,67016,True,,
binary_search,1860,best_case,2,10,0.0005396000015025493,67016,True,,
interpolation_search,1860,best_case,2,5,0.0006436999974539503,67016,True,,
exponential_search,1860,best_case,2,20,0.0007411000005959067,67016,True,,
fibonacci_search,1860,best_case,2,14,0.0006031000011716969,67016,True,,
hashing_search,1860,best_case,2,3,0.0034760000016831327,67016,True,2.0,1056
linear_search,1860,best_case,3,1717,0.000594900000578491,67016,True,,
binary_search,1860,best_case,3,10,0.0006754999994882382,67016,True,,
interpolation_search,1860,best_case,3,3,0.0008936999984143768,67016,True,,
exponential_search,1860,best_case,3,20,0.0006487999999080785,67016,True,,
fibonacci_search,1860,best_case,3,14,0.0012729000009130687,67016,True,,
hashing_search,1860,best_case,3,6,0.0022706999989168253,67016,True,2.0,1061
linear_search,1860,best_case,4,121,7.220000043162145e-05,67016,True,,
binary_search,1860,best_case,4,1,0.0006278000000747852,67016,True,,
interpolation_search,1860,best_case,4,3,0.0006154000002425164,67016,True,,
exponential_search,1860,best_case,4,20,0.0006678999998257495,67016,True,,
fibonacci_search,1860,best_case,4,13,0.0006732000001647975,67016,True,,
hashing_search,1860,best_case,4,1,0.002347000001464039,67016,True,2.0,1059
linear_search,1860,best_case,5,1385,0.0006539999994856771,67016,True,,
binary_search,1860,best_case,5,10,0.0005947999998170417,67016,True,,
interpolation_search,1860,best_case,5,3,0.000531300000147894,67016,True,,
exponential_search,1860,best_case,5,20,0.0004988000000594184,67016,True,,
fibonacci_search,1860,best_case,5,14,0.0005388999998103827,67016,True,,
hashing_search,1860,best_case,5,4,0.002836299998307368,67016,True,2.0,1057
linear_search,1870,best_case,1,1515,0.0006823000003350899,67376,True,,
binary_search,1870,best_case,1,10,0.0006233999993128236,67376,True,,
interpolation_search,1870,best_case,1,6,0.0006456999981310219,67376,True,,
exponential_search,1870,best_case,1,21,0.0006616000027861446,67376,True,,
fibonacci_search,1870,best_case,1,12,0.0008366000001842622,67376,True,,
hashing_search,1870,best_case,1,1,0.002986900002724724,67376,True,2.0,1071
linear_search,1870,best_case,2,653,0.00031320000198320486,67376,True,,
binary_search,1870,best_case,2,10,0.0005950000013399404,67376,True,,
interpolation_search,1870,best_case,2,5,0.0006358999999065418,67376,True,,
exponential_search,1870,best_case,2,21,0.000628499998128973,67376,True,,
fibonacci_search,1870,best_case,2,12,0.0006553000021085609,67376,True,,
hashing_search,1870,best_case,2,3,0.00359309999839752,67376,True,2.0,1070
linear_search,1870,best_case,3,116,8.1900001532631e-05,67376,True,,
binary_search,1870,best_case,3,10,0.0007268999979714863,67376,True,,
interpolation_search,1870,best_case,3,5,0.0011443000003055204,67376,True,,
exponential_search,1870,best_case,3,21,0.0008296999985759612,67376,True,,
fibonacci_search,1870,best_case,3,12,0.00094600000011269,67376,True,,
hashing_search,1870,best_case,3,1,0.0021344000015233178,67376,True,2.0,1062
linear_search,1870,best_case,4,138,6.809999831602909e-05,67376,True,,
binary_search,1870,best_case,4,10,0.0006656000005023088,67376,True,,
interpolation_search,1870,best_case,4,6,0.0006405999993148725,67376,True,,
exponential_search,1870,best_case,4,21,0.00050560000090627,67376,True,,
fibonacci_search,1870,best_case,4,12,0.0006095999997342005,67376,True,,
hashing_search,1870,best_case,4,1,0.0035316000030434225,67376,True,2.0,1079
linear_search,1870,best_case,5,982,0.0003376000022399239,67376,True,,
binary_search,1870,best_case,5,10,0.0006333999990602024,67376,True,,
interpolation_search,1870,best_case,5,3,0.0006506000027002301,67376,True,,
exponential_search,1870,best_case,5,21,0.0006372999996528961,67376,True,,
fibonacci_search,1870,best_case,5,12,0.0006061999993107747,67376,True,,
hashing_search,1870,best_case,5,2,0.002718200001254445,67376,True,2.0,1077
linear_search,1880,best_case,1,1003,0.0005006999999750406,67736,True,,
binary_search,1880,best_case,1,10,0.0005243999985395931,67736,True,,
interpolation_search,1880,best_case,1,4,0.0006227999983821064,67736,True,,
exponential_search,1880,best_case,1,19,0.0004760999981954228,67736,True,,
fibonacci_search,1880,best_case,1,12,0.0004884000009042211,67736,True,,
hashing_search,1880,best_case,1,2,0.0025454000024183188,67736,True,2.0,1067
linear_search,1880,best_case,2,451,0.00020450000010896474,67736,True,,
binary_search,1880,best_case,2,10,0.0005730000011681113,67736,True,,
interpolation_search,1880,best_case,2,3,0.0005548000008275267,67736,True,,
exponential_search,1880,best_case,2,19,0.0006838000008428935,67736,True,,
fibonacci_search,1880,best_case,2,12,0.0005103000003146008,67736,True,,
hashing_search,1880,best_case,2,1,0.002809400000842288,67736,True,2.0,1056
linear_search,1880,best_case,3,1505,0.0006869999997434206,67736,True,,
binary_search,1880,best_case,3,10,0.0006720999990648124,67736,True,,
interpolation_search,1880,best_case,3,4,0.000659799999993993,67736,True,,
exponential_search,1880,best_case,3,19,0.0006150000008346979,67736,True,,
fibonacci_search,1880,best_case,3,12,0.0005923999997321516,67736,True,,
hashing_search,1880,best_case,3,3,0.0034345999993092846,67736,True,2.0,1064
linear_search,1880,best_case,4,6,2.6599998818710446e-05,67736,True,,
binary_search,1880,best_case,4,10,0.0006513000007544179,67736,True,,
interpolation_search,1880,best_case,4,2,0.00062189999880502,67736,True,,
exponential_search,1880,best_case,4,19,0.0007774999976390973,67736,True,,
