algorithm,input_size,data_type,trial_id,comparisons,swaps,time_taken,memory_used,presortedness_score,duplicate_ratio,value_range
quick_sort,770,sorted,3,8209,4474,0.0059529000027396,27776,1.0,0.0039,99689
heap_sort,770,sorted,3,13049,7245,0.009548400001222,27776,1.0,0.0039,99689
radix_sort,770,sorted,3,0,3850,0.0038583999994443,27776,1.0,0.0039,99689
bubble_sort,770,sorted,4,769,0,0.0001498000019637,27776,1.0,0.0026,99870
selection_sort,770,sorted,4,296065,0,0.0446140000021841,27776,1.0,0.0026,99870
insertion_sort,770,sorted,4,769,0,0.0002544999988458,27776,1.0,0.0026,99870
merge_sort,770,sorted,4,3857,7446,0.0056922000003396,27776,1.0,0.0026,99870
quick_sort,770,sorted,4,8285,4921,0.0053445999983523,27776,1.0,0.0026,99870
heap_sort,770,sorted,4,13051,7240,0.0102024000007077,27776,1.0,0.0026,99870
radix_sort,770,sorted,4,0,3850,0.0036052000032213,27776,1.0,0.0026,99870
bubble_sort,770,sorted,5,769,0,0.0001501999977335,27776,1.0,0.0013,99875
selection_sort,770,sorted,5,296065,0,0.0436334000005445,27776,1.0,0.0013,99875
insertion_sort,770,sorted,5,769,0,0.0002636999997776,27776,1.0,0.0013,99875
merge_sort,770,sorted,5,3857,7446,0.0057446999999228,27776,1.0,0.0013,99875
quick_sort,770,sorted,5,7684,4227,0.0050069000026269,27776,1.0,0.0013,99875
heap_sort,770,sorted,5,13051,7243,0.0098825999994005,27776,1.0,0.0013,99875
radix_sort,770,sorted,5,0,3850,0.0036445000005187,27776,1.0,0.0013,99875
bubble_sort,780,sorted,1,779,0,0.000153599998157,28136,1.0,0.0051,99799
selection_sort,780,sorted,1,303810,0,0.0456908999985898,28136,1.0,0.0051,99799
insertion_sort,780,sorted,1,779,0,0.0002580000000307,28136,1.0,0.0051,99799
merge_sort,780,sorted,1,3928,7556,0.0059977999990223,28136,1.0,0.0051,99799
quick_sort,780,sorted,1,8904,5075,0.0059484000012162,28136,1.0,0.0051,99799
heap_sort,780,sorted,1,13246,7352,0.0099475999995775,28136,1.0,0.0051,99799
radix_sort,780,sorted,1,0,3900,0.0038057999990996,28136,1.0,0.0051,99799
bubble_sort,780,sorted,2,779,0,0.0001496999975643,28136,1.0,0.0013,99679
selection_sort,780,sorted,2,303810,0,0.0446707000010064,28136,1.0,0.0013,99679
insertion_sort,780,sorted,2,779,0,0.000274599999102,28136,1.0,0.0013,99679
merge_sort,780,sorted,2,3928,7556,0.0058336000001872,28136,1.0,0.0013,99679
quick_sort,780,sorted,2,8015,4281,0.0052434999997785,28136,1.0,0.0013,99679
heap_sort,780,sorted,2,13252,7349,0.0096752999997988,28136,1.0,0.0013,99679
radix_sort,780,sorted,2,0,3900,0.0036747999984072,28136,1.0,0.0013,99679
bubble_sort,780,sorted,3,779,0,0.0001526000014564,28136,1.0,0.0103,99722
selection_sort,780,sorted,3,303810,0,0.0459109000003081,28136,1.0,0.0103,99722
insertion_sort,780,sorted,3,779,0,0.0002621999992697,28136,1.0,0.0103,99722
merge_sort,780,sorted,3,3928,7556,0.0058707000025606,28136,1.0,0.0103,99722
quick_sort,780,sorted,3,7669,4204,0.0050709999995888,28136,1.0,0.0103,99722
heap_sort,780,sorted,3,13249,7350,0.0100311999995028,28136,1.0,0.0103,99722
radix_sort,780,sorted,3,0,3900,0.0037362000002758,28136,1.0,0.0103,99722
bubble_sort,780,sorted,4,779,0,0.0001905000026454,28136,1.0,0.0038,99969
selection_sort,780,sorted,4,303810,0,0.0527146999993419,28136,1.0,0.0038,99969
insertion_sort,780,sorted,4,779,0,0.0002591999982541,28136,1.0,0.0038,99969
merge_sort,780,sorted,4,3928,7556,0.0058416000028955,28136,1.0,0.0038,99969
quick_sort,780,sorted,4,7996,4578,0.0055619999984628,28136,1.0,0.0038,99969
heap_sort,780,sorted,4,13243,7343,0.0100018999983149,28136,1.0,0.0038,99969
radix_sort,780,sorted,4,0,3900,0.0036795000014535,28136,1.0,0.0038,99969
bubble_sort,780,sorted,5,779,0,0.0001530999979877,28136,1.0,0.0026,99596
selection_sort,780,sorted,5,303810,0,0.0447354999996605,28136,1.0,0.0026,99596
insertion_sort,780,sorted,5,779,0,0.0002650999995239,28136,1.0,0.0026,99596
merge_sort,780,sorted,5,3928,7556,0.0058258999997633,28136,1.0,0.0026,99596
quick_sort,780,sorted,5,7370,4044,0.0048528000006626,28136,1.0,0.0026,99596
heap_sort,780,sorted,5,13247,7342,0.0099815000030503,28136,1.0,0.0026,99596
radix_sort,780,sorted,5,0,3900,0.0036446000012801,28136,1.0,0.0026,99596
bubble_sort,790,sorted,1,789,0,0.000153400000272,28496,1.0,0.0038,99918
selection_sort,790,sorted,1,311655,0,0.0470486999984132,28496,1.0,0.0038,99918
insertion_sort,790,sorted,1,789,0,0.000264900001639,28496,1.0,0.0038,99918
merge_sort,790,sorted,1,3993,7666,0.0079392000006919,28496,1.0,0.0038,99918
quick_sort,790,sorted,1,7647,4716,0.0061361000007309,28496,1.0,0.0038,99918
heap_sort,790,sorted,1,13448,7463,0.0099606999974639,28496,1.0,0.0038,99918
radix_sort,790,sorted,1,0,3950,0.003713099999004,28496,1.0,0.0038,99918
bubble_sort,790,sorted,2,789,0,0.0001523999999335,28496,1.0,0.0038,99937
selection_sort,790,sorted,2,311655,0,0.0455613000012817,28496,1.0,0.0038,99937
insertion_sort,790,sorted,2,789,0,0.0002664999992703,28496,1.0,0.0038,99937
merge_sort,790,sorted,2,3993,7666,0.0061473999994632,28496,1.0,0.0038,99937
quick_sort,790,sorted,2,8966,4560,0.0054984000016702,28496,1.0,0.0038,99937
heap_sort,790,sorted,2,13452,7463,0.0103170000002137,28496,1.0,0.0038,99937
radix_sort,790,sorted,2,0,3950,0.0036971000008634,28496,1.0,0.0038,99937
bubble_sort,790,sorted,3,789,0,0.0001561000026413,28496,1.0,0.0025,99626
selection_sort,790,sorted,3,311655,0,0.0465425000002142,28496,1.0,0.0025,99626
insertion_sort,790,sorted,3,789,0,0.0002576000006229,28496,1.0,0.0025,99626
merge_sort,790,sorted,3,3993,7666,0.0061762999976053,28496,1.0,0.0025,99626
quick_sort,790,sorted,3,7825,3892,0.0049252000026172,28496,1.0,0.0025,99626
heap_sort,790,sorted,3,13444,7454,0.0102088999992702,28496,1.0,0.0025,99626
radix_sort,790,sorted,3,0,3950,0.0037660999987565,28496,1.0,0.0025,99626
bubble_sort,790,sorted,4,789,0,0.0001486000001023,28496,1.0,0.0038,99770
selection_sort,790,sorted,4,311655,0,0.0471199999992677,28496,1.0,0.0038,99770
insertion_sort,790,sorted,4,789,0,0.0002583999994385,28496,1.0,0.0038,99770
merge_sort,790,sorted,4,3993,7666,0.0059093999989272,28496,1.0,0.0038,99770
quick_sort,790,sorted,4,8027,4269,0.0052128999996057,28496,1.0,0.0038,99770
heap_sort,790,sorted,4,13449,7463,0.0096747999996296,28496,1.0,0.0038,99770
radix_sort,790,sorted,4,0,3950,0.0041270000001532,28496,1.0,0.0038,99770
bubble_sort,790,sorted,5,789,0,0.0001637000023038,28496,1.0,0.0,99801
selection_sort,790,sorted,5,311655,0,0.0467691999983799,28496,1.0,0.0,99801
insertion_sort,790,sorted,5,789,0,0.0002669999994395,28496,1.0,0.0,99801
merge_sort,790,sorted,5,3993,7666,0.0059161999997741,28496,1.0,0.0,99801
quick_sort,790,sorted,5,8362,4858,0.0056479000013496,28496,1.0,0.0,99801
heap_sort,790,sorted,5,13454,7468,0.0098236999983782,28496,1.0,0.0,99801
radix_sort,790,sorted,5,0,3950,0.0037124999980733,28496,1.0,0.0,99801
bubble_sort,800,sorted,1,799,0,0.0001627999990887,28856,1.0,0.005,99587
selection_sort,800,sorted,1,319600,0,0.0474758000018482,28856,1.0,0.005,99587
insertion_sort,800,sorted,1,799,0,0.0002999999996973,28856,1.0,0.005,99587
merge_sort,800,sorted,1,4048,7776,0.0059813000007125,28856,1.0,0.005,99587
quick_sort,800,sorted,1,8535,4877,0.0054898999987926,28856,1.0,0.005,99587
heap_sort,800,sorted,1,13634,7554,0.0102267000002029,28856,1.0,0.005,99587
radix_sort,800,sorted,1,0,4000,0.0037464000015461,28856,1.0,0.005,99587
bubble_sort,800,sorted,2,799,0,0.0001548000000184,28856,1.0,0.0,99748
selection_sort,800,sorted,2,319600,0,0.0475117000023601,28856,1.0,0.0,99748
insertion_sort,800,sorted,2,799,0,0.000267100000201,28856,1.0,0.0,99748
merge_sort,800,sorted,2,4048,7776,0.006097999998019,28856,1.0,0.0,99748
quick_sort,800,sorted,2,7973,4946,0.0053655000010621,28856,1.0,0.0,99748
heap_sort,800,sorted,2,13639,7554,0.0106142000004183,28856,1.0,0.0,99748
radix_sort,800,sorted,2,0,4000,0.0037598000017169,28856,1.0,0.0,99748
bubble_sort,800,sorted,3,799,0,0.0001521999984106,28856,1.0,0.005,99682
selection_sort,800,sorted,3,319600,0,0.0473314999981084,28856,1.0,0.005,99682
insertion_sort,800,sorted,3,799,0,0.000268200001301,28856,1.0,0.005,99682
merge_sort,800,sorted,3,4048,7776,0.005962899998849,28856,1.0,0.005,99682
quick_sort,800,sorted,3,8905,4929,0.0056714999991527,28856,1.0,0.005,99682
heap_sort,800,sorted,3,13640,7549,0.0101645000031567,28856,1.0,0.005,99682
radix_sort,800,sorted,3,0,4000,0.0041206999994756,28856,1.0,0.005,99682
bubble_sort,800,sorted,4,799,0,0.0001548000000184,28856,1.0,0.0037,99503
selection_sort,800,sorted,4,319600,0,0.0467793999996501,28856,1.0,0.0037,99503
insertion_sort,800,sorted,4,799,0,0.0002706000013859,28856,1.0,0.0037,99503
merge_sort,800,sorted,4,4048,7776,0.0060262000006332,28856,1.0,0.0037,99503
quick_sort,800,sorted,4,8820,4348,0.0061776999973517,28856,1.0,0.0037,99503
heap_sort,800,sorted,4,13640,7553,0.0099923999987368,28856,1.0,0.0037,99503
radix_sort,800,sorted,4,0,4000,0.004014800000732,28856,1.0,0.0037,99503
bubble_sort,800,sorted,5,799,0,0.0001737999991746,28856,1.0,0.0,99656
selection_sort,800,sorted,5,319600,0,0.0476810000000114,28856,1.0,0.0,99656
insertion_sort,800,sorted,5,799,0,0.0002805999974953,28856,1.0,0.0,99656
merge_sort,800,sorted,5,4048,7776,0.0059604999987641,28856,1.0,0.0,99656
quick_sort,800,sorted,5,8199,4953,0.0057327000031364,28856,1.0,0.0,99656
heap_sort,800,sorted,5,13639,7554,0.0100367000013648,28856,1.0,0.0,99656
radix_sort,800,sorted,5,0,4000,0.0039599000010639,28856,1.0,0.0,99656
bubble_sort,810,sorted,1,809,0,0.0001634999971429,29216,1.0,0.0062,99791
selection_sort,810,sorted,1,327645,0,0.0582563000025402,29216,1.0,0.0062,99791
insertion_sort,810,sorted,1,809,0,0.0003961000002163,29216,1.0,0.0062,99791
merge_sort,810,sorted,1,4113,7886,0.0087860999992699,29216,1.0,0.0062,99791
quick_sort,810,sorted,1,9055,4603,0.0056116999985533,29216,1.0,0.0062,99791
heap_sort,810,sorted,1,13830,7666,0.0101235000001906,29216,1.0,0.0062,99791
radix_sort,810,sorted,1,0,4050,0.0038031999974919,29216,1.0,0.0062,99791
bubble_sort,810,sorted,2,809,0,0.0001897000001918,29216,1.0,0.0037,99730
selection_sort,810,sorted,2,327645,0,0.0678358999975898,29216,1.0,0.0037,99730
insertion_sort,810,sorted,2,809,0,0.0003899000003002,29216,1.0,0.0037,99730
merge_sort,810,sorted,2,4113,7886,0.0088718000006338,29216,1.0,0.0037,99730
quick_sort,810,sorted,2,8918,5124,0.0077927999991516,29216,1.0,0.0037,99730
heap_sort,810,sorted,2,13834,7663,0.0124099999993632,29216,1.0,0.0037,99730
radix_sort,810,sorted,2,0,4050,0.00460319999911,29216,1.0,0.0037,99730
bubble_sort,810,sorted,3,809,0,0.0002133000016328,29216,1.0,0.0049,99786
selection_sort,810,sorted,3,327645,0,0.0743710999995528,29216,1.0,0.0049,99786
insertion_sort,810,sorted,3,809,0,0.000374200000806,29216,1.0,0.0049,99786
merge_sort,810,sorted,3,4113,7886,0.0076809999991382,29216,1.0,0.0049,99786
quick_sort,810,sorted,3,8533,4811,0.0065443999992567,29216,1.0,0.0049,99786
heap_sort,810,sorted,3,13827,7662,0.0128053000007639,29216,1.0,0.0049,99786
radix_sort,810,sorted,3,0,4050,0.0053514999999606,29216,1.0,0.0049,99786
bubble_sort,810,sorted,4,809,0,0.0001592000007804,29216,1.0,0.0025,99688
selection_sort,810,sorted,4,327645,0,0.0583186000003479,29216,1.0,0.0025,99688
insertion_sort,810,sorted,4,809,0,0.0003400999994482,29216,1.0,0.0025,99688
merge_sort,810,sorted,4,4113,7886,0.0070539000007556,29216,1.0,0.0025,99688
quick_sort,810,sorted,4,8559,4248,0.0053915999997116,29216,1.0,0.0025,99688
heap_sort,810,sorted,4,13830,7666,0.010546700003033,29216,1.0,0.0025,99688
radix_sort,810,sorted,4,0,4050,0.0038368000023183,29216,1.0,0.0025,99688
bubble_sort,810,sorted,5,809,0,0.0001628999998501,29216,1.0,0.0025,99900
selection_sort,810,sorted,5,327645,0,0.0539032999986375,29216,1.0,0.0025,99900
insertion_sort,810,sorted,5,809,0,0.0002721000018937,29216,1.0,0.0025,99900
merge_sort,810,sorted,5,4113,7886,0.0065235000001848,29216,1.0,0.0025,99900
quick_sort,810,sorted,5,8329,4810,0.0059993000031681,29216,1.0,0.0025,99900
heap_sort,810,sorted,5,13826,7652,0.011313599999994,29216,1.0,0.0025,99900
radix_sort,810,sorted,5,0,4050,0.0063536999987263,29216,1.0,0.0025,99900
bubble_sort,820,sorted,1,819,0,0.0001603000018803,29576,1.0,0.0049,99449
selection_sort,820,sorted,1,335790,0,0.0511446999989857,29576,1.0,0.0049,99449
insertion_sort,820,sorted,1,819,0,0.0002737000031629,29576,1.0,0.0049,99449
merge_sort,820,sorted,1,4168,7996,0.0066809999989345,29576,1.0,0.0049,99449
quick_sort,820,sorted,1,8390,4848,0.0054548999978578,29576,1.0,0.0049,99449
heap_sort,820,sorted,1,14030,7772,0.0107339000023785,29576,1.0,0.0049,99449
radix_sort,820,sorted,1,0,4100,0.0038452999979199,29576,1.0,0.0049,99449
bubble_sort,820,sorted,2,819,0,0.0001583999983267,29576,1.0,0.0049,99918
selection_sort,820,sorted,2,335790,0,0.0552403999972739,29576,1.0,0.0049,99918
insertion_sort,820,sorted,2,819,0,0.0002693000024009,29576,1.0,0.0049,99918
merge_sort,820,sorted,2,4168,7996,0.0061702999992121,29576,1.0,0.0049,99918
quick_sort,820,sorted,2,8380,4718,0.0057366000000911,29576,1.0,0.0049,99918
heap_sort,820,sorted,2,14032,7756,0.0103322999966621,29576,1.0,0.0049,99918
radix_sort,820,sorted,2,0,4100,0.0040221999988716,29576,1.0,0.0049,99918
bubble_sort,820,sorted,3,819,0,0.0001668000004428,29576,1.0,0.0012,99964
selection_sort,820,sorted,3,335790,0,0.0508669999981066,29576,1.0,0.0012,99964
insertion_sort,820,sorted,3,819,0,0.0002738000002864,29576,1.0,0.0012,99964
merge_sort,820,sorted,3,4168,7996,0.0061396999990392,29576,1.0,0.0012,99964
quick_sort,820,sorted,3,8498,5179,0.0059871999983442,29576,1.0,0.0012,99964
heap_sort,820,sorted,3,14029,7761,0.010360700001911,29576,1.0,0.0012,99964
radix_sort,820,sorted,3,0,4100,0.0057904999994207,29576,1.0,0.0012,99964
bubble_sort,820,sorted,4,819,0,0.0001622999989194,29576,1.0,0.0037,99959
selection_sort,820,sorted,4,335790,0,0.0519915000004402,29576,1.0,0.0037,99959
insertion_sort,820,sorted,4,819,0,0.0002736999995249,29576,1.0,0.0037,99959
merge_sort,820,sorted,4,4168,7996,0.0061763000012433,29576,1.0,0.0037,99959
quick_sort,820,sorted,4,8561,4797,0.005837299999257,29576,1.0,0.0037,99959
heap_sort,820,sorted,4,14031,7763,0.0103759999983594,29576,1.0,0.0037,99959
radix_sort,820,sorted,4,0,4100,0.0042045999980473,29576,1.0,0.0037,99959
bubble_sort,820,sorted,5,819,0,0.0001554000009491,29576,1.0,0.0037,99745
selection_sort,820,sorted,5,335790,0,0.0500746999969123,29576,1.0,0.0037,99745
insertion_sort,820,sorted,5,819,0,0.000281199998426,29576,1.0,0.0037,99745
merge_sort,820,sorted,5,4168,7996,0.0061749999986204,29576,1.0,0.0037,99745
quick_sort,820,sorted,5,8289,4563,0.005476099999214,29576,1.0,0.0037,99745
heap_sort,820,sorted,5,14034,7763,0.0102017000026535,29576,1.0,0.0037,99745
radix_sort,820,sorted,5,0,4100,0.0041209000009985,29576,1.0,0.0037,99745
bubble_sort,830,sorted,1,829,0,0.0001625000004423,29936,1.0,0.0012,99881
selection_sort,830,sorted,1,344035,0,0.0503105999996478,29936,1.0,0.0012,99881
insertion_sort,830,sorted,1,829,0,0.0002817999993567,29936,1.0,0.0012,99881
merge_sort,830,sorted,1,4217,8106,0.0062744999995629,29936,1.0,0.0012,99881
quick_sort,830,sorted,1,9051,5178,0.0059336999984225,29936,1.0,0.0012,99881
heap_sort,830,sorted,1,14229,7877,0.0104467000019212,29936,1.0,0.0012,99881
radix_sort,830,sorted,1,0,4150,0.0048190999987127,29936,1.0,0.0012,99881
bubble_sort,830,sorted,2,829,0,0.0001647999997658,29936,1.0,0.0024,99800
selection_sort,830,sorted,2,344035,0,0.0511505999966175,29936,1.0,0.0024,99800
insertion_sort,830,sorted,2,829,0,0.000297299997328,29936,1.0,0.0024,99800
merge_sort,830,sorted,2,4217,8106,0.0063756999988981,29936,1.0,0.0024,99800
quick_sort,830,sorted,2,9206,5004,0.0057510000006004,29936,1.0,0.0024,99800
heap_sort,830,sorted,2,14219,7870,0.0105260000018461,29936,1.0,0.0024,99800
radix_sort,830,sorted,2,0,4150,0.0039237000019056,29936,1.0,0.0024,99800
bubble_sort,830,sorted,3,829,0,0.000159999999596,29936,1.0,0.0036,99864
selection_sort,830,sorted,3,344035,0,0.0534977999996044,29936,1.0,0.0036,99864
insertion_sort,830,sorted,3,829,0,0.0002707000021473,29936,1.0,0.0036,99864
merge_sort,830,sorted,3,4217,8106,0.0063206999984686,29936,1.0,0.0036,99864
quick_sort,830,sorted,3,8599,4620,0.0054533000002265,29936,1.0,0.0036,99864
heap_sort,830,sorted,3,14234,7879,0.0104939999982889,29936,1.0,0.0036,99864
radix_sort,830,sorted,3,0,4150,0.0038896000005479,29936,1.0,0.0036,99864
bubble_sort,830,sorted,4,829,0,0.0002115999996021,29936,1.0,0.0012,99691
selection_sort,830,sorted,4,344035,0,0.0551734000000578,29936,1.0,0.0012,99691
insertion_sort,830,sorted,4,829,0,0.00027240000054,29936,1.0,0.0012,99691
merge_sort,830,sorted,4,4217,8106,0.0073111000019707,29936,1.0,0.0012,99691
quick_sort,830,sorted,4,8194,4365,0.0067468999986886,29936,1.0,0.0012,99691
heap_sort,830,sorted,4,14227,7875,0.0114050999982282,29936,1.0,0.0012,99691
radix_sort,830,sorted,4,0,4150,0.0039094999992812,29936,1.0,0.0012,99691
bubble_sort,830,sorted,5,829,0,0.0002535000021453,29936,1.0,0.006,99839
selection_sort,830,sorted,5,344035,0,0.0585795999977563,29936,1.0,0.006,99839
insertion_sort,830,sorted,5,829,0,0.000275700000202,29936,1.0,0.006,99839
merge_sort,830,sorted,5,4217,8106,0.0070946999985608,29936,1.0,0.006,99839
quick_sort,830,sorted,5,8168,4792,0.0054143000015756,29936,1.0,0.006,99839
heap_sort,830,sorted,5,14230,7880,0.0109827000014774,29936,1.0,0.006,99839
radix_sort,830,sorted,5,0,4150,0.0038979000019025,29936,1.0,0.006,99839
bubble_sort,840,sorted,1,839,0,0.0001656999993429,30296,1.0,0.0071,99538
selection_sort,840,sorted,1,352380,0,0.0525051000004168,30296,1.0,0.0071,99538
insertion_sort,840,sorted,1,839,0,0.0002803000024869,30296,1.0,0.0071,99538
merge_sort,840,sorted,1,4276,8216,0.0063483999983873,30296,1.0,0.0071,99538
quick_sort,840,sorted,1,8564,5382,0.0057409000000916,30296,1.0,0.0071,99538
heap_sort,840,sorted,1,14423,7977,0.010953299999528,30296,1.0,0.0071,99538
radix_sort,840,sorted,1,0,4200,0.003955299998779,30296,1.0,0.0071,99538
bubble_sort,840,sorted,2,839,0,0.0002233000013802,30296,1.0,0.0036,99918
selection_sort,840,sorted,2,352380,0,0.0716615000019373,30296,1.0,0.0036,99918
insertion_sort,840,sorted,2,839,0,0.0003852999980153,30296,1.0,0.0036,99918
merge_sort,840,sorted,2,4276,8216,0.0082715999997162,30296,1.0,0.0036,99918
quick_sort,840,sorted,2,8459,4588,0.0073779999984253,30296,1.0,0.0036,99918
heap_sort,840,sorted,2,14428,7979,0.0138666000020748,30296,1.0,0.0036,99918
radix_sort,840,sorted,2,0,4200,0.0053263000008882,30296,1.0,0.0036,99918
bubble_sort,840,sorted,3,839,0,0.0002361000006203,30296,1.0,0.0048,99612
selection_sort,840,sorted,3,352380,0,0.0776460000015504,30296,1.0,0.0048,99612
insertion_sort,840,sorted,3,839,0,0.0003679000001284,30296,1.0,0.0048,99612
merge_sort,840,sorted,3,4276,8216,0.0077105000018491,30296,1.0,0.0048,99612
quick_sort,840,sorted,3,8595,5734,0.0078347999988181,30296,1.0,0.0048,99612
heap_sort,840,sorted,3,14429,7980,0.0120956999999179,30296,1.0,0.0048,99612
radix_sort,840,sorted,3,0,4200,0.0048573999993095,30296,1.0,0.0048,99612
bubble_sort,840,sorted,4,839,0,0.0001670999990892,30296,1.0,0.0024,99714
selection_sort,840,sorted,4,352380,0,0.066165500000352,30296,1.0,0.0024,99714
insertion_sort,840,sorted,4,839,0,0.0002720999982557,30296,1.0,0.0024,99714
merge_sort,840,sorted,4,4276,8216,0.0075633000014931,30296,1.0,0.0024,99714
quick_sort,840,sorted,4,10672,5440,0.0087000999992596,30296,1.0,0.0024,99714
heap_sort,840,sorted,4,14428,7982,0.0119106999991345,30296,1.0,0.0024,99714
radix_sort,840,sorted,4,0,4200,0.0040057000005617,30296,1.0,0.0024,99714
bubble_sort,840,sorted,5,839,0,0.0001670000019657,30296,1.0,0.0048,99784
selection_sort,840,sorted,5,352380,0,0.0527624999995168,30296,1.0,0.0048,99784
insertion_sort,840,sorted,5,839,0,0.000429300001997,30296,1.0,0.0048,99784
merge_sort,840,sorted,5,4276,8216,0.0063572999970347,30296,1.0,0.0048,99784
quick_sort,840,sorted,5,10478,6888,0.0072085000028891,30296,1.0,0.0048,99784
heap_sort,840,sorted,5,14417,7968,0.0106715000001713,30296,1.0,0.0048,99784
radix_sort,840,sorted,5,0,4200,0.0039689000004727,30296,1.0,0.0048,99784
bubble_sort,850,sorted,1,849,0,0.0002817999993567,30656,1.0,0.0094,99693
selection_sort,850,sorted,1,360825,0,0.0732416999999259,30656,1.0,0.0094,99693
insertion_sort,850,sorted,1,849,0,0.0002772999978333,30656,1.0,0.0094,99693
merge_sort,850,sorted,1,4333,8326,0.0064229000017803,30656,1.0,0.0094,99693
quick_sort,850,sorted,1,8373,4911,0.0073336999994353,30656,1.0,0.0094,99693
heap_sort,850,sorted,1,14619,8086,0.0123989000021538,30656,1.0,0.0094,99693
radix_sort,850,sorted,1,0,4250,0.0039886000013211,30656,1.0,0.0094,99693
bubble_sort,850,sorted,2,849,0,0.0001637000023038,30656,1.0,0.0071,99883
selection_sort,850,sorted,2,360825,0,0.0545896000003267,30656,1.0,0.0071,99883
insertion_sort,850,sorted,2,849,0,0.0003064000011363,30656,1.0,0.0071,99883
merge_sort,850,sorted,2,4333,8326,0.0064702999989094,30656,1.0,0.0071,99883
quick_sort,850,sorted,2,9778,5635,0.0069640000001527,30656,1.0,0.0071,99883
heap_sort,850,sorted,2,14630,8094,0.0107412999968801,30656,1.0,0.0071,99883
radix_sort,850,sorted,2,0,4250,0.0046323999995365,30656,1.0,0.0071,99883
bubble_sort,850,sorted,3,849,0,0.0001649000005272,30656,1.0,0.0012,99816
