input_size,comparisons,swaps_or_shifts,presortedness_score,duplicate_ratio,value_range,probes,collision_count,domain,algorithm,input_condition
1370,24438.0,13123.0,0.5058,0.0058,99969.0,0.0,0.0,sorting,heap_sort,random
1370,0.0,6850.0,0.5058,0.0058,99969.0,0.0,0.0,sorting,radix_sort,random
1370,936862.0,468135.0,0.5008,0.0073,99989.0,0.0,0.0,sorting,bubble_sort,random
1370,937765.0,1364.0,0.5008,0.0073,99989.0,0.0,0.0,sorting,selection_sort,random
1370,469495.0,468135.0,0.5008,0.0073,99989.0,0.0,0.0,sorting,insertion_sort,random
1370,15552.0,9013.0,0.5008,0.0073,99989.0,0.0,0.0,sorting,quick_sort,random
1370,24401.0,13085.0,0.5008,0.0073,99989.0,0.0,0.0,sorting,heap_sort,random
1370,0.0,6850.0,0.5008,0.0073,99989.0,0.0,0.0,sorting,radix_sort,random
1370,936540.0,485181.0,0.4826,0.0073,99741.0,0.0,0.0,sorting,bubble_sort,random
1370,937765.0,1360.0,0.4826,0.0073,99741.0,0.0,0.0,sorting,selection_sort,random
1370,486543.0,485181.0,0.4826,0.0073,99741.0,0.0,0.0,sorting,insertion_sort,random
1370,15501.0,8641.0,0.4826,0.0073,99741.0,0.0,0.0,sorting,quick_sort,random
1370,24377.0,13113.0,0.4826,0.0073,99741.0,0.0,0.0,sorting,heap_sort,random
1370,0.0,6850.0,0.4826,0.0073,99741.0,0.0,0.0,sorting,radix_sort,random
1370,936334.0,479972.0,0.4882,0.0066,99774.0,0.0,0.0,sorting,bubble_sort,random
1370,937765.0,1359.0,0.4882,0.0066,99774.0,0.0,0.0,sorting,selection_sort,random
1370,481334.0,479972.0,0.4882,0.0066,99774.0,0.0,0.0,sorting,insertion_sort,random
1370,16714.0,10155.0,0.4882,0.0066,99774.0,0.0,0.0,sorting,quick_sort,random
1370,24358.0,13079.0,0.4882,0.0066,99774.0,0.0,0.0,sorting,heap_sort,random
1370,0.0,6850.0,0.4882,0.0066,99774.0,0.0,0.0,sorting,radix_sort,random
1370,937414.0,458809.0,0.5107,0.0073,99821.0,0.0,0.0,sorting,bubble_sort,random
1370,937765.0,1365.0,0.5107,0.0073,99821.0,0.0,0.0,sorting,selection_sort,random
1370,460175.0,458809.0,0.5107,0.0073,99821.0,0.0,0.0,sorting,insertion_sort,random
1370,16143.0,9376.0,0.5107,0.0073,99821.0,0.0,0.0,sorting,quick_sort,random
1370,24368.0,13087.0,0.5107,0.0073,99821.0,0.0,0.0,sorting,heap_sort,random
1370,0.0,6850.0,0.5107,0.0073,99821.0,0.0,0.0,sorting,radix_sort,random
1380,946257.0,479156.0,0.4964,0.0065,99943.0,0.0,0.0,sorting,bubble_sort,random
1380,951510.0,1370.0,0.4964,0.0065,99943.0,0.0,0.0,sorting,selection_sort,random
1380,480530.0,479156.0,0.4964,0.0065,99943.0,0.0,0.0,sorting,insertion_sort,random
1380,12679.0,14512.0,0.4964,0.0065,99943.0,0.0,0.0,sorting,merge_sort,random
1380,15625.0,9093.0,0.4964,0.0065,99943.0,0.0,0.0,sorting,quick_sort,random
1380,24555.0,13151.0,0.4964,0.0065,99943.0,0.0,0.0,sorting,heap_sort,random
1380,0.0,6900.0,0.4964,0.0065,99943.0,0.0,0.0,sorting,radix_sort,random
1380,949619.0,470464.0,0.5056,0.0072,99848.0,0.0,0.0,sorting,bubble_sort,random
1380,951510.0,1372.0,0.5056,0.0072,99848.0,0.0,0.0,sorting,selection_sort,random
1380,471836.0,470464.0,0.5056,0.0072,99848.0,0.0,0.0,sorting,insertion_sort,random
1380,12703.0,14512.0,0.5056,0.0072,99848.0,0.0,0.0,sorting,merge_sort,random
1380,16445.0,8828.0,0.5056,0.0072,99848.0,0.0,0.0,sorting,quick_sort,random
1380,24652.0,13241.0,0.5056,0.0072,99848.0,0.0,0.0,sorting,heap_sort,random
1380,0.0,6900.0,0.5056,0.0072,99848.0,0.0,0.0,sorting,radix_sort,random
1380,950025.0,490976.0,0.484,0.008,99986.0,0.0,0.0,sorting,bubble_sort,random
1380,951510.0,1370.0,0.484,0.008,99986.0,0.0,0.0,sorting,selection_sort,random
1380,492350.0,490976.0,0.484,0.008,99986.0,0.0,0.0,sorting,insertion_sort,random
1380,12677.0,14512.0,0.484,0.008,99986.0,0.0,0.0,sorting,merge_sort,random
1380,16238.0,8367.0,0.484,0.008,99986.0,0.0,0.0,sorting,quick_sort,random
1380,24558.0,13161.0,0.484,0.008,99986.0,0.0,0.0,sorting,heap_sort,random
1380,0.0,6900.0,0.484,0.008,99986.0,0.0,0.0,sorting,radix_sort,random
1380,950730.0,470801.0,0.5052,0.0065,99943.0,0.0,0.0,sorting,bubble_sort,random
1380,951510.0,1370.0,0.5052,0.0065,99943.0,0.0,0.0,sorting,selection_sort,random
1380,472175.0,470801.0,0.5052,0.0065,99943.0,0.0,0.0,sorting,insertion_sort,random
1380,12681.0,14512.0,0.5052,0.0065,99943.0,0.0,0.0,sorting,merge_sort,random
1380,15833.0,7831.0,0.5052,0.0065,99943.0,0.0,0.0,sorting,quick_sort,random
1380,24599.0,13204.0,0.5052,0.0065,99943.0,0.0,0.0,sorting,heap_sort,random
1380,0.0,6900.0,0.5052,0.0065,99943.0,0.0,0.0,sorting,radix_sort,random
1380,951474.0,489257.0,0.4858,0.0087,99854.0,0.0,0.0,sorting,bubble_sort,random
1380,951510.0,1372.0,0.4858,0.0087,99854.0,0.0,0.0,sorting,selection_sort,random
1380,490629.0,489257.0,0.4858,0.0087,99854.0,0.0,0.0,sorting,insertion_sort,random
1380,12706.0,14512.0,0.4858,0.0087,99854.0,0.0,0.0,sorting,merge_sort,random
1380,17284.0,9676.0,0.4858,0.0087,99854.0,0.0,0.0,sorting,quick_sort,random
1380,24600.0,13188.0,0.4858,0.0087,99854.0,0.0,0.0,sorting,heap_sort,random
1380,0.0,6900.0,0.4858,0.0087,99854.0,0.0,0.0,sorting,radix_sort,random
1390,964827.0,482593.0,0.5001,0.0058,99889.0,0.0,0.0,sorting,bubble_sort,random
1390,965355.0,1384.0,0.5001,0.0058,99889.0,0.0,0.0,sorting,selection_sort,random
1390,12807.0,14632.0,0.5001,0.0058,99889.0,0.0,0.0,sorting,merge_sort,random
1390,16188.0,8727.0,0.5001,0.0058,99889.0,0.0,0.0,sorting,quick_sort,random
1390,24789.0,13298.0,0.5001,0.0058,99889.0,0.0,0.0,sorting,heap_sort,random
1390,0.0,6950.0,0.5001,0.0058,99889.0,0.0,0.0,sorting,radix_sort,random
1390,965334.0,485836.0,0.4967,0.0072,99915.0,0.0,0.0,sorting,bubble_sort,random
1390,965355.0,1383.0,0.4967,0.0072,99915.0,0.0,0.0,sorting,selection_sort,random
1390,12784.0,14632.0,0.4967,0.0072,99915.0,0.0,0.0,sorting,merge_sort,random
1390,16227.0,9061.0,0.4967,0.0072,99915.0,0.0,0.0,sorting,quick_sort,random
1390,24795.0,13308.0,0.4967,0.0072,99915.0,0.0,0.0,sorting,heap_sort,random
1390,0.0,6950.0,0.4967,0.0072,99915.0,0.0,0.0,sorting,radix_sort,random
1390,965030.0,468459.0,0.5147,0.0108,99893.0,0.0,0.0,sorting,bubble_sort,random
1390,965355.0,1380.0,0.5147,0.0108,99893.0,0.0,0.0,sorting,selection_sort,random
1390,12780.0,14632.0,0.5147,0.0108,99893.0,0.0,0.0,sorting,merge_sort,random
1390,16410.0,8638.0,0.5147,0.0108,99893.0,0.0,0.0,sorting,quick_sort,random
1390,24805.0,13301.0,0.5147,0.0108,99893.0,0.0,0.0,sorting,heap_sort,random
1390,0.0,6950.0,0.5147,0.0108,99893.0,0.0,0.0,sorting,radix_sort,random
1390,961077.0,496305.0,0.4859,0.0094,99923.0,0.0,0.0,sorting,bubble_sort,random
1390,965355.0,1385.0,0.4859,0.0094,99923.0,0.0,0.0,sorting,selection_sort,random
1390,12810.0,14632.0,0.4859,0.0094,99923.0,0.0,0.0,sorting,merge_sort,random
1390,16268.0,8035.0,0.4859,0.0094,99923.0,0.0,0.0,sorting,quick_sort,random
1390,24801.0,13304.0,0.4859,0.0094,99923.0,0.0,0.0,sorting,heap_sort,random
1390,0.0,6950.0,0.4859,0.0094,99923.0,0.0,0.0,sorting,radix_sort,random
1390,963702.0,473917.0,0.5091,0.005,99910.0,0.0,0.0,sorting,bubble_sort,random
1390,965355.0,1381.0,0.5091,0.005,99910.0,0.0,0.0,sorting,selection_sort,random
1390,12785.0,14632.0,0.5091,0.005,99910.0,0.0,0.0,sorting,merge_sort,random
1390,15832.0,8603.0,0.5091,0.005,99910.0,0.0,0.0,sorting,quick_sort,random
1390,24866.0,13371.0,0.5091,0.005,99910.0,0.0,0.0,sorting,heap_sort,random
1390,0.0,6950.0,0.5091,0.005,99910.0,0.0,0.0,sorting,radix_sort,random
1400,493670.0,492278.0,0.4973,0.0071,99879.0,0.0,0.0,sorting,insertion_sort,random
1400,12916.0,14752.0,0.4973,0.0071,99879.0,0.0,0.0,sorting,merge_sort,random
1400,16531.0,8788.0,0.4973,0.0071,99879.0,0.0,0.0,sorting,quick_sort,random
1400,25032.0,13476.0,0.4973,0.0071,99879.0,0.0,0.0,sorting,heap_sort,random
1400,478398.0,477005.0,0.5129,0.0079,99838.0,0.0,0.0,sorting,insertion_sort,random
1400,12912.0,14752.0,0.5129,0.0079,99838.0,0.0,0.0,sorting,merge_sort,random
1400,15022.0,8435.0,0.5129,0.0079,99838.0,0.0,0.0,sorting,quick_sort,random
1400,25073.0,13491.0,0.5129,0.0079,99838.0,0.0,0.0,sorting,heap_sort,random
1400,491507.0,490117.0,0.4995,0.0014,99489.0,0.0,0.0,sorting,insertion_sort,random
1400,12916.0,14752.0,0.4995,0.0014,99489.0,0.0,0.0,sorting,merge_sort,random
1400,15663.0,9253.0,0.4995,0.0014,99489.0,0.0,0.0,sorting,quick_sort,random
1400,24987.0,13386.0,0.4995,0.0014,99489.0,0.0,0.0,sorting,heap_sort,random
1400,488807.0,487416.0,0.5023,0.0071,99931.0,0.0,0.0,sorting,insertion_sort,random
1400,12894.0,14752.0,0.5023,0.0071,99931.0,0.0,0.0,sorting,merge_sort,random
1400,15642.0,7846.0,0.5023,0.0071,99931.0,0.0,0.0,sorting,quick_sort,random
1400,25068.0,13444.0,0.5023,0.0071,99931.0,0.0,0.0,sorting,heap_sort,random
1400,487665.0,486278.0,0.5034,0.0057,99862.0,0.0,0.0,sorting,insertion_sort,random
1400,12914.0,14752.0,0.5034,0.0057,99862.0,0.0,0.0,sorting,merge_sort,random
1400,15124.0,8667.0,0.5034,0.0057,99862.0,0.0,0.0,sorting,quick_sort,random
1400,25073.0,13443.0,0.5034,0.0057,99862.0,0.0,0.0,sorting,heap_sort,random
1410,991749.0,497890.0,0.4988,0.0035,99759.0,0.0,0.0,sorting,bubble_sort,random
1410,993345.0,1406.0,0.4988,0.0035,99759.0,0.0,0.0,sorting,selection_sort,random
1410,499295.0,497890.0,0.4988,0.0035,99759.0,0.0,0.0,sorting,insertion_sort,random
1410,13011.0,14872.0,0.4988,0.0035,99759.0,0.0,0.0,sorting,merge_sort,random
1410,16925.0,10161.0,0.4988,0.0035,99759.0,0.0,0.0,sorting,quick_sort,random
1410,0.0,7050.0,0.4988,0.0035,99759.0,0.0,0.0,sorting,radix_sort,random
1410,992120.0,500835.0,0.4958,0.0085,99818.0,0.0,0.0,sorting,bubble_sort,random
1410,993345.0,1399.0,0.4958,0.0085,99818.0,0.0,0.0,sorting,selection_sort,random
1410,502236.0,500835.0,0.4958,0.0085,99818.0,0.0,0.0,sorting,insertion_sort,random
1410,12992.0,14872.0,0.4958,0.0085,99818.0,0.0,0.0,sorting,merge_sort,random
1410,17597.0,8991.0,0.4958,0.0085,99818.0,0.0,0.0,sorting,quick_sort,random
1410,0.0,7050.0,0.4958,0.0085,99818.0,0.0,0.0,sorting,radix_sort,random
1410,993267.0,482116.0,0.5147,0.0099,99973.0,0.0,0.0,sorting,bubble_sort,random
1410,993345.0,1404.0,0.5147,0.0099,99973.0,0.0,0.0,sorting,selection_sort,random
1410,483515.0,482116.0,0.5147,0.0099,99973.0,0.0,0.0,sorting,insertion_sort,random
1410,13018.0,14872.0,0.5147,0.0099,99973.0,0.0,0.0,sorting,merge_sort,random
1410,15572.0,8634.0,0.5147,0.0099,99973.0,0.0,0.0,sorting,quick_sort,random
1410,0.0,7050.0,0.5147,0.0099,99973.0,0.0,0.0,sorting,radix_sort,random
1410,992910.0,500795.0,0.4958,0.0128,99795.0,0.0,0.0,sorting,bubble_sort,random
1410,993345.0,1399.0,0.4958,0.0128,99795.0,0.0,0.0,sorting,selection_sort,random
1410,502200.0,500795.0,0.4958,0.0128,99795.0,0.0,0.0,sorting,insertion_sort,random
1410,13024.0,14872.0,0.4958,0.0128,99795.0,0.0,0.0,sorting,merge_sort,random
1410,15146.0,8360.0,0.4958,0.0128,99795.0,0.0,0.0,sorting,quick_sort,random
1410,0.0,7050.0,0.4958,0.0128,99795.0,0.0,0.0,sorting,radix_sort,random
1410,993069.0,500898.0,0.4957,0.0035,99889.0,0.0,0.0,sorting,bubble_sort,random
1410,993345.0,1401.0,0.4957,0.0035,99889.0,0.0,0.0,sorting,selection_sort,random
1410,502299.0,500898.0,0.4957,0.0035,99889.0,0.0,0.0,sorting,insertion_sort,random
1410,12971.0,14872.0,0.4957,0.0035,99889.0,0.0,0.0,sorting,merge_sort,random
1410,15921.0,8584.0,0.4957,0.0035,99889.0,0.0,0.0,sorting,quick_sort,random
1410,0.0,7050.0,0.4957,0.0035,99889.0,0.0,0.0,sorting,radix_sort,random
1420,1005005.0,498050.0,0.5057,0.0063,99951.0,0.0,0.0,sorting,bubble_sort,random
1420,1007490.0,1418.0,0.5057,0.0063,99951.0,0.0,0.0,sorting,selection_sort,random
1420,499464.0,498050.0,0.5057,0.0063,99951.0,0.0,0.0,sorting,insertion_sort,random
1420,13085.0,14992.0,0.5057,0.0063,99951.0,0.0,0.0,sorting,merge_sort,random
1420,18011.0,10559.0,0.5057,0.0063,99951.0,0.0,0.0,sorting,quick_sort,random
1420,25389.0,13608.0,0.5057,0.0063,99951.0,0.0,0.0,sorting,heap_sort,random
1420,0.0,7100.0,0.5057,0.0063,99951.0,0.0,0.0,sorting,radix_sort,random
1420,1006164.0,497457.0,0.5062,0.0063,99968.0,0.0,0.0,sorting,bubble_sort,random
1420,1007490.0,1411.0,0.5062,0.0063,99968.0,0.0,0.0,sorting,selection_sort,random
1420,498871.0,497457.0,0.5062,0.0063,99968.0,0.0,0.0,sorting,insertion_sort,random
1420,13087.0,14992.0,0.5062,0.0063,99968.0,0.0,0.0,sorting,merge_sort,random
1420,17605.0,9891.0,0.5062,0.0063,99968.0,0.0,0.0,sorting,quick_sort,random
1420,25556.0,13714.0,0.5062,0.0063,99968.0,0.0,0.0,sorting,heap_sort,random
1420,0.0,7100.0,0.5062,0.0063,99968.0,0.0,0.0,sorting,radix_sort,random
1420,1005075.0,489572.0,0.5141,0.0134,99817.0,0.0,0.0,sorting,bubble_sort,random
1420,1007490.0,1415.0,0.5141,0.0134,99817.0,0.0,0.0,sorting,selection_sort,random
1420,490985.0,489572.0,0.5141,0.0134,99817.0,0.0,0.0,sorting,insertion_sort,random
1420,13107.0,14992.0,0.5141,0.0134,99817.0,0.0,0.0,sorting,merge_sort,random
1420,16409.0,8829.0,0.5141,0.0134,99817.0,0.0,0.0,sorting,quick_sort,random
1420,25455.0,13675.0,0.5141,0.0134,99817.0,0.0,0.0,sorting,heap_sort,random
1420,0.0,7100.0,0.5141,0.0134,99817.0,0.0,0.0,sorting,radix_sort,random
1420,1007237.0,493024.0,0.5106,0.0085,99891.0,0.0,0.0,sorting,bubble_sort,random
1420,1007490.0,1414.0,0.5106,0.0085,99891.0,0.0,0.0,sorting,selection_sort,random
1420,494438.0,493024.0,0.5106,0.0085,99891.0,0.0,0.0,sorting,insertion_sort,random
1420,13104.0,14992.0,0.5106,0.0085,99891.0,0.0,0.0,sorting,merge_sort,random
1420,17413.0,10032.0,0.5106,0.0085,99891.0,0.0,0.0,sorting,quick_sort,random
1420,25413.0,13631.0,0.5106,0.0085,99891.0,0.0,0.0,sorting,heap_sort,random
1420,0.0,7100.0,0.5106,0.0085,99891.0,0.0,0.0,sorting,radix_sort,random
1420,1005537.0,502603.0,0.5011,0.0077,99817.0,0.0,0.0,sorting,bubble_sort,random
1420,1007490.0,1410.0,0.5011,0.0077,99817.0,0.0,0.0,sorting,selection_sort,random
1420,504015.0,502603.0,0.5011,0.0077,99817.0,0.0,0.0,sorting,insertion_sort,random
1420,13133.0,14992.0,0.5011,0.0077,99817.0,0.0,0.0,sorting,merge_sort,random
1420,16932.0,9603.0,0.5011,0.0077,99817.0,0.0,0.0,sorting,quick_sort,random
1420,25407.0,13626.0,0.5011,0.0077,99817.0,0.0,0.0,sorting,heap_sort,random
1420,0.0,7100.0,0.5011,0.0077,99817.0,0.0,0.0,sorting,radix_sort,random
1430,1018960.0,514207.0,0.4967,0.0042,99968.0,0.0,0.0,sorting,bubble_sort,random
1430,1021735.0,1421.0,0.4967,0.0042,99968.0,0.0,0.0,sorting,selection_sort,random
1430,515629.0,514207.0,0.4967,0.0042,99968.0,0.0,0.0,sorting,insertion_sort,random
1430,13197.0,15112.0,0.4967,0.0042,99968.0,0.0,0.0,sorting,merge_sort,random
1430,16545.0,9472.0,0.4967,0.0042,99968.0,0.0,0.0,sorting,quick_sort,random
1430,25672.0,13751.0,0.4967,0.0042,99968.0,0.0,0.0,sorting,heap_sort,random
1430,0.0,7150.0,0.4967,0.0042,99968.0,0.0,0.0,sorting,radix_sort,random
1430,1019457.0,515227.0,0.4957,0.0056,99894.0,0.0,0.0,sorting,bubble_sort,random
1430,1021735.0,1422.0,0.4957,0.0056,99894.0,0.0,0.0,sorting,selection_sort,random
1430,516653.0,515227.0,0.4957,0.0056,99894.0,0.0,0.0,sorting,insertion_sort,random
1430,13218.0,15112.0,0.4957,0.0056,99894.0,0.0,0.0,sorting,merge_sort,random
1430,17437.0,10574.0,0.4957,0.0056,99894.0,0.0,0.0,sorting,quick_sort,random
1430,25627.0,13757.0,0.4957,0.0056,99894.0,0.0,0.0,sorting,heap_sort,random
1430,0.0,7150.0,0.4957,0.0056,99894.0,0.0,0.0,sorting,radix_sort,random
1430,1017270.0,511787.0,0.4991,0.0091,99880.0,0.0,0.0,sorting,bubble_sort,random
1430,1021735.0,1425.0,0.4991,0.0091,99880.0,0.0,0.0,sorting,selection_sort,random
1430,513209.0,511787.0,0.4991,0.0091,99880.0,0.0,0.0,sorting,insertion_sort,random
1430,13191.0,15112.0,0.4991,0.0091,99880.0,0.0,0.0,sorting,merge_sort,random
1430,17830.0,10293.0,0.4991,0.0091,99880.0,0.0,0.0,sorting,quick_sort,random
1430,25690.0,13779.0,0.4991,0.0091,99880.0,0.0,0.0,sorting,heap_sort,random
1430,0.0,7150.0,0.4991,0.0091,99880.0,0.0,0.0,sorting,radix_sort,random
1430,1020409.0,514657.0,0.4963,0.007,99810.0,0.0,0.0,sorting,bubble_sort,random
1430,1021735.0,1418.0,0.4963,0.007,99810.0,0.0,0.0,sorting,selection_sort,random
1430,516080.0,514657.0,0.4963,0.007,99810.0,0.0,0.0,sorting,insertion_sort,random
1430,13218.0,15112.0,0.4963,0.007,99810.0,0.0,0.0,sorting,merge_sort,random
1430,15557.0,9263.0,0.4963,0.007,99810.0,0.0,0.0,sorting,quick_sort,random
1430,25707.0,13814.0,0.4963,0.007,99810.0,0.0,0.0,sorting,heap_sort,random
1430,0.0,7150.0,0.4963,0.007,99810.0,0.0,0.0,sorting,radix_sort,random
1430,1016275.0,517355.0,0.4937,0.007,99924.0,0.0,0.0,sorting,bubble_sort,random
1430,1021735.0,1416.0,0.4937,0.007,99924.0,0.0,0.0,sorting,selection_sort,random
1430,518779.0,517355.0,0.4937,0.007,99924.0,0.0,0.0,sorting,insertion_sort,random
1430,13228.0,15112.0,0.4937,0.007,99924.0,0.0,0.0,sorting,merge_sort,random
1430,16957.0,9577.0,0.4937,0.007,99924.0,0.0,0.0,sorting,quick_sort,random
1430,25619.0,13741.0,0.4937,0.007,99924.0,0.0,0.0,sorting,heap_sort,random
1430,0.0,7150.0,0.4937,0.007,99924.0,0.0,0.0,sorting,radix_sort,random
1440,1035804.0,515798.0,0.5022,0.0042,99840.0,0.0,0.0,sorting,bubble_sort,random
1440,1036080.0,1431.0,0.5022,0.0042,99840.0,0.0,0.0,sorting,selection_sort,random
1440,517227.0,515798.0,0.5022,0.0042,99840.0,0.0,0.0,sorting,insertion_sort,random
1440,13344.0,15232.0,0.5022,0.0042,99840.0,0.0,0.0,sorting,merge_sort,random
1440,15692.0,9361.0,0.5022,0.0042,99840.0,0.0,0.0,sorting,quick_sort,random
1440,25844.0,13874.0,0.5022,0.0042,99840.0,0.0,0.0,sorting,heap_sort,random
1440,0.0,7200.0,0.5022,0.0042,99840.0,0.0,0.0,sorting,radix_sort,random
1440,1032840.0,512277.0,0.5056,0.0069,99890.0,0.0,0.0,sorting,bubble_sort,random
1440,1036080.0,1429.0,0.5056,0.0069,99890.0,0.0,0.0,sorting,selection_sort,random
1440,513712.0,512277.0,0.5056,0.0069,99890.0,0.0,0.0,sorting,insertion_sort,random
1440,13319.0,15232.0,0.5056,0.0069,99890.0,0.0,0.0,sorting,merge_sort,random
1440,15702.0,8275.0,0.5056,0.0069,99890.0,0.0,0.0,sorting,quick_sort,random
1440,25855.0,13885.0,0.5056,0.0069,99890.0,0.0,0.0,sorting,heap_sort,random
1440,0.0,7200.0,0.5056,0.0069,99890.0,0.0,0.0,sorting,radix_sort,random
1440,1035674.0,513263.0,0.5046,0.0042,99909.0,0.0,0.0,sorting,bubble_sort,random
1440,1036080.0,1429.0,0.5046,0.0042,99909.0,0.0,0.0,sorting,selection_sort,random
1440,514696.0,513263.0,0.5046,0.0042,99909.0,0.0,0.0,sorting,insertion_sort,random
1440,13321.0,15232.0,0.5046,0.0042,99909.0,0.0,0.0,sorting,merge_sort,random
1440,15651.0,8635.0,0.5046,0.0042,99909.0,0.0,0.0,sorting,quick_sort,random
1440,25848.0,13870.0,0.5046,0.0042,99909.0,0.0,0.0,sorting,heap_sort,random
1440,0.0,7200.0,0.5046,0.0042,99909.0,0.0,0.0,sorting,radix_sort,random
1440,1034189.0,519078.0,0.499,0.0049,99903.0,0.0,0.0,sorting,bubble_sort,random
1440,1036080.0,1433.0,0.499,0.0049,99903.0,0.0,0.0,sorting,selection_sort,random
1440,520508.0,519078.0,0.499,0.0049,99903.0,0.0,0.0,sorting,insertion_sort,random
1440,13379.0,15232.0,0.499,0.0049,99903.0,0.0,0.0,sorting,merge_sort,random
1440,16972.0,10395.0,0.499,0.0049,99903.0,0.0,0.0,sorting,quick_sort,random
1440,25856.0,13861.0,0.499,0.0049,99903.0,0.0,0.0,sorting,heap_sort,random
1440,0.0,7200.0,0.499,0.0049,99903.0,0.0,0.0,sorting,radix_sort,random
1440,1035485.0,524602.0,0.4937,0.0076,99755.0,0.0,0.0,sorting,bubble_sort,random
1440,1036080.0,1427.0,0.4937,0.0076,99755.0,0.0,0.0,sorting,selection_sort,random
1440,526031.0,524602.0,0.4937,0.0076,99755.0,0.0,0.0,sorting,insertion_sort,random
1440,13330.0,15232.0,0.4937,0.0076,99755.0,0.0,0.0,sorting,merge_sort,random
1440,15650.0,9135.0,0.4937,0.0076,99755.0,0.0,0.0,sorting,quick_sort,random
1440,25859.0,13883.0,0.4937,0.0076,99755.0,0.0,0.0,sorting,heap_sort,random
1440,0.0,7200.0,0.4937,0.0076,99755.0,0.0,0.0,sorting,radix_sort,random
1450,1050470.0,538476.0,0.4874,0.0103,99926.0,0.0,0.0,sorting,bubble_sort,random
1450,1050525.0,1437.0,0.4874,0.0103,99926.0,0.0,0.0,sorting,selection_sort,random
1450,539919.0,538476.0,0.4874,0.0103,99926.0,0.0,0.0,sorting,insertion_sort,random
1450,13420.0,15352.0,0.4874,0.0103,99926.0,0.0,0.0,sorting,merge_sort,random
1450,18061.0,10327.0,0.4874,0.0103,99926.0,0.0,0.0,sorting,quick_sort,random
1450,0.0,7250.0,0.4874,0.0103,99926.0,0.0,0.0,sorting,radix_sort,random
1450,1050405.0,511361.0,0.5132,0.0097,99770.0,0.0,0.0,sorting,bubble_sort,random
1450,1050525.0,1443.0,0.5132,0.0097,99770.0,0.0,0.0,sorting,selection_sort,random
1450,512803.0,511361.0,0.5132,0.0097,99770.0,0.0,0.0,sorting,insertion_sort,random
1450,13357.0,15352.0,0.5132,0.0097,99770.0,0.0,0.0,sorting,merge_sort,random
1450,18433.0,9781.0,0.5132,0.0097,99770.0,0.0,0.0,sorting,quick_sort,random
1450,0.0,7250.0,0.5132,0.0097,99770.0,0.0,0.0,sorting,radix_sort,random
1450,1049784.0,534862.0,0.4909,0.0062,99848.0,0.0,0.0,sorting,bubble_sort,random
1450,1050525.0,1445.0,0.4909,0.0062,99848.0,0.0,0.0,sorting,selection_sort,random
1450,536306.0,534862.0,0.4909,0.0062,99848.0,0.0,0.0,sorting,insertion_sort,random
1450,13450.0,15352.0,0.4909,0.0062,99848.0,0.0,0.0,sorting,merge_sort,random
1450,18539.0,10367.0,0.4909,0.0062,99848.0,0.0,0.0,sorting,quick_sort,random
1450,0.0,7250.0,0.4909,0.0062,99848.0,0.0,0.0,sorting,radix_sort,random
1450,1048872.0,533741.0,0.4919,0.0028,99982.0,0.0,0.0,sorting,bubble_sort,random
1450,1050525.0,1443.0,0.4919,0.0028,99982.0,0.0,0.0,sorting,selection_sort,random
1450,535185.0,533741.0,0.4919,0.0028,99982.0,0.0,0.0,sorting,insertion_sort,random
1450,13435.0,15352.0,0.4919,0.0028,99982.0,0.0,0.0,sorting,merge_sort,random
1450,16122.0,9552.0,0.4919,0.0028,99982.0,0.0,0.0,sorting,quick_sort,random
1450,0.0,7250.0,0.4919,0.0028,99982.0,0.0,0.0,sorting,radix_sort,random
1450,1049997.0,512695.0,0.512,0.0055,99872.0,0.0,0.0,sorting,bubble_sort,random
1450,1050525.0,1445.0,0.512,0.0055,99872.0,0.0,0.0,sorting,selection_sort,random
1450,514136.0,512695.0,0.512,0.0055,99872.0,0.0,0.0,sorting,insertion_sort,random
1450,13375.0,15352.0,0.512,0.0055,99872.0,0.0,0.0,sorting,merge_sort,random
1450,15915.0,9217.0,0.512,0.0055,99872.0,0.0,0.0,sorting,quick_sort,random
1450,0.0,7250.0,0.512,0.0055,99872.0,0.0,0.0,sorting,radix_sort,random
1460,1064692.0,548641.0,0.4849,0.0075,99765.0,0.0,0.0,sorting,bubble_sort,random
1460,1065070.0,1454.0,0.4849,0.0075,99765.0,0.0,0.0,sorting,selection_sort,random
1460,13542.0,15472.0,0.4849,0.0075,99765.0,0.0,0.0,sorting,merge_sort,random
1460,19775.0,8898.0,0.4849,0.0075,99765.0,0.0,0.0,sorting,quick_sort,random
1460,26254.0,14055.0,0.4849,0.0075,99765.0,0.0,0.0,sorting,heap_sort,random
1460,0.0,7300.0,0.4849,0.0075,99765.0,0.0,0.0,sorting,radix_sort,random
1460,1064992.0,531933.0,0.5006,0.0075,99729.0,0.0,0.0,sorting,bubble_sort,random
1460,1065070.0,1451.0,0.5006,0.0075,99729.0,0.0,0.0,sorting,selection_sort,random
1460,13515.0,15472.0,0.5006,0.0075,99729.0,0.0,0.0,sorting,merge_sort,random
1460,17340.0,8912.0,0.5006,0.0075,99729.0,0.0,0.0,sorting,quick_sort,random
1460,26277.0,14087.0,0.5006,0.0075,99729.0,0.0,0.0,sorting,heap_sort,random
1460,0.0,7300.0,0.5006,0.0075,99729.0,0.0,0.0,sorting,radix_sort,random
1460,1064860.0,524948.0,0.5071,0.0075,99768.0,0.0,0.0,sorting,bubble_sort,random
